Mean search time: 500.382 ms
Net number of dot products: 189002893
Query 0: naive time: 389.522 ms, recall: 1
Query 81: naive time: 360.536 ms, recall: 1
Query 82: naive time: 415.787 ms, recall: 1
Query 83: naive time: 451.368 ms, recall: 1
Query 84: naive time: 319.567 ms, recall: 1
Query 85: naive time: 360.955 ms, recall: 1
Query 86: naive time: 345.647 ms, recall: 1
Query 87: naive time: 350.01 ms, recall: 1
Query 88: naive time: 480.908 ms, recall: 1
Query 89: naive time: 453.773 ms, recall: 1
Query 90: naive time: 346.143 ms, recall: 1
Query 91: naive time: 427.632 ms, recall: 1
Query 92: naive time: 352.927 ms, recall: 1
Query 93: naive time: 450.408 ms, recall: 1
Query 94: naive time: 426.733 ms, recall: 1
Query 95: naive time: 323.03 ms, recall: 1
Query 96: naive time: 369.88 ms, recall: 1
Query 97: naive time: 326.62 ms, recall: 1
Query 98: naive time: 256.189 ms, recall: 1
Query 99: naive time: 353.703 ms, recall: 1
Query 100: naive time: 517.727 ms, recall: 1
Query 101: naive time: 371.723 ms, recall: 1
Query 102: naive time: 360.603 ms, recall: 1
Query 103: naive time: 386.488 ms, recall: 1
Query 104: naive time: 342.501 ms, recall: 1
Query 105: naive time: 373.255 ms, recall: 1
Query 106: naive time: 378.055 ms, recall: 1
Query 107: naive time: 371.121 ms, recall: 1
Query 108: naive time: 400.403 ms, recall: 1
Query 109: naive time: 340.715 ms, recall: 1
Query 110: naive time: 445.304 ms, recall: 1
Query 111: naive time: 320.858 ms, recall: 1
Query 112: naive time: 386.828 ms, recall: 1
Query 113: naive time: 439.309 ms, recall: 1
Query 114: naive time: 353.038 ms, recall: 1
Query 115: naive time: 429.731 ms, recall: 1
Query 116: naive time: 404.696 ms, recall: 1
Query 117: naive time: 372.314 ms, recall: 1
Query 118: naive time: 433.534 ms, recall: 1
Query 119: naive time: 417.541 ms, recall: 1
Query 120: naive time: 401.004 ms, recall: 1
Query 121: naive time: 437.791 ms, recall: 1
Query 122: naive time: 423.642 ms, recall: 1
Query 123: naive time: 400.094 ms, recall: 1
Query 124: naive time: 350.269 ms, recall: 1
Query 125: naive time: 415.179 ms, recall: 1
Query 126: naive time: 369.215 ms, recall: 1
Query 127: naive time: 333.725 ms, recall: 1
Query 128: naive time: 334.663 ms, recall: 1
Query 129: naive time: 410.661 ms, recall: 1
Query 130: naive time: 304.97 ms, recall: 1
Query 131: naive time: 368.406 ms, recall: 1
Query 132: naive time: 478.94 ms, recall: 1
Query 133: naive time: 322.452 ms, recall: 1
Query 134: naive time: 414.681 ms, recall: 1
Query 135: naive time: 332.461 ms, recall: 1
Query 136: naive time: 445.983 ms, recall: 1
Query 137: naive time: 521.543 ms, recall: 1
Query 138: naive time: 338.986 ms, recall: 1
Query 139: naive time: 399.205 ms, recall: 1
Query 140: naive time: 464.81 ms, recall: 1
Query 141: naive time: 400.469 ms, recall: 1
Query 142: naive time: 401.527 ms, recall: 1
Query 143: naive time: 380.3 ms, recall: 1
Query 144: naive time: 466.61 ms, recall: 1
Query 145: naive time: 440.12 ms, recall: 1
Query 146: naive time: 415.403 ms, recall: 1
Query 147: naive time: 332.439 ms, recall: 1
Query 148: naive time: 419.831 ms, recall: 1
Query 149: naive time: 356.908 ms, recall: 1
Query 150: naive time: 399.717 ms, recall: 1
Query 151: naive time: 403.785 ms, recall: 1
Query 152: naive time: 506.529 ms, recall: 1
Query 153: naive time: 513.104 ms, recall: 1
Query 154: naive time: 434.311 ms, recall: 1
Query 155: naive time: 442.399 ms, recall: 1
Query 156: naive time: 345.491 ms, recall: 1
Query 157: naive time: 307.83 ms, recall: 1
Query 158: naive time: 400.242 ms, recall: 1
Query 159: naive time: 502.25 ms, recall: 1
Query 160: naive time: 561.722 ms, recall: 1
Query 161: naive time: 490.182 ms, recall: 1
Query 162: naive time: 275.039 ms, recall: 1
Query 163: naive time: 328.31 ms, recall: 1
Query 164: naive time: 374.468 ms, recall: 1
Query 165: naive time: 387.646 ms, recall: 1
Query 166: naive time: 489.942 ms, recall: 1
Query 167: naive time: 356.885 ms, recall: 1
Query 168: naive time: 390.796 ms, recall: 1
Query 169: naive time: 345.36 ms, recall: 1
Query 170: naive time: 302.56 ms, recall: 1
Query 171: naive time: 313.632 ms, recall: 1
Query 172: naive time: 393.491 ms, recall: 1
Query 173: naive time: 372.936 ms, recall: 1
Query 174: naive time: 318.419 ms, recall: 1
Query 175: naive time: 458.901 ms, recall: 1
Query 176: naive time: 404.778 ms, recall: 1
Query 177: naive time: 340.385 ms, recall: 1
Query 178: naive time: 397.857 ms, recall: 1
Query 179: naive time: 317.17 ms, recall: 1
Query 180: naive time: 381.308 ms, recall: 1
Query 181: naive time: 386.248 ms, recall: 1
Query 182: naive time: 417.525 ms, recall: 1
Query 183: naive time: 427.665 ms, recall: 1
Query 184: naive time: 368.579 ms, recall: 1
Query 185: naive time: 380.273 ms, recall: 1
Query 186: naive time: 378.893 ms, recall: 1
Query 187: naive time: 372.857 ms, recall: 1
Query 188: naive time: 426.278 ms, recall: 1
Query 189: naive time: 363.045 ms, recall: 1
Query 190: naive time: 422.52 ms, recall: 1
Query 191: naive time: 321.843 ms, recall: 1
Query 192: naive time: 288.391 ms, recall: 1
Query 193: naive time: 458.801 ms, recall: 1
Query 194: naive time: 317.089 ms, recall: 1
Query 195: naive time: 404.485 ms, recall: 1
Query 196: naive time: 411.889 ms, recall: 1
Query 197: naive time: 419.42 ms, recall: 1
Query 198: naive time: 336.141 ms, recall: 1
Query 199: naive time: 354.898 ms, recall: 1
Query 200: naive time: 379.324 ms, recall: 1
Query 201: naive time: 349.456 ms, recall: 1
Query 202: naive time: 347.802 ms, recall: 1
Query 203: naive time: 401.324 ms, recall: 1
Query 204: naive time: 418.699 ms, recall: 1
Query 205: naive time: 296.515 ms, recall: 1
Query 206: naive time: 375.302 ms, recall: 1
Query 207: naive time: 400.336 ms, recall: 1
Query 208: naive time: 416.199 ms, recall: 1
Query 209: naive time: 391.819 ms, recall: 1
Query 210: naive time: 383.427 ms, recall: 1
Query 211: naive time: 384.159 ms, recall: 1
Query 212: naive time: 463.364 ms, recall: 1
Query 213: naive time: 354.601 ms, recall: 1
Query 214: naive time: 373.7 ms, recall: 1
Query 215: naive time: 407.295 ms, recall: 1
Query 216: naive time: 401.634 ms, recall: 1
Query 217: naive time: 364.234 ms, recall: 1
Query 218: naive time: 336.622 ms, recall: 1
Query 219: naive time: 396.742 ms, recall: 1
Query 220: naive time: 391.945 ms, recall: 1
Query 221: naive time: 407.505 ms, recall: 1
Query 222: naive time: 352.613 ms, recall: 1
Query 223: naive time: 427.667 ms, recall: 1
Query 224: naive time: 437.861 ms, recall: 1
Query 225: naive time: 294.943 ms, recall: 1
Query 226: naive time: 433.976 ms, recall: 1
Query 227: naive time: 377.81 ms, recall: 1
Query 228: naive time: 274.46 ms, recall: 1
Query 229: naive time: 343.554 ms, recall: 1
Query 230: naive time: 449.798 ms, recall: 1
Query 231: naive time: 361.037 ms, recall: 1
Query 232: naive time: 425.41 ms, recall: 1
Query 233: naive time: 303.552 ms, recall: 1
Query 234: naive time: 399.487 ms, recall: 1
Query 235: naive time: 519.243 ms, recall: 1
Query 236: naive time: 391.864 ms, recall: 1
Query 237: naive time: 334.574 ms, recall: 1
Query 238: naive time: 339.379 ms, recall: 1
Query 239: naive time: 343.953 ms, recall: 1
Query 240: naive time: 311.521 ms, recall: 1
Query 241: naive time: 312.626 ms, recall: 1
Query 242: naive time: 381.327 ms, recall: 1
Query 243: naive time: 383.165 ms, recall: 1
Query 244: naive time: 364.548 ms, recall: 1
Query 245: naive time: 338.152 ms, recall: 1
Query 246: naive time: 347.45 ms, recall: 1
Query 247: naive time: 436.238 ms, recall: 1
Query 248: naive time: 342.347 ms, recall: 1
Query 249: naive time: 384.764 ms, recall: 1
Query 250: naive time: 358.741 ms, recall: 1
Query 251: naive time: 380.694 ms, recall: 1
Query 252: naive time: 521.455 ms, recall: 1
Query 253: naive time: 320.237 ms, recall: 1
Query 254: naive time: 351.699 ms, recall: 1
Query 255: naive time: 431.873 ms, recall: 1
Query 256: naive time: 340.541 ms, recall: 1
Query 257: naive time: 516.604 ms, recall: 1
Query 258: naive time: 340.009 ms, recall: 1
Query 259: naive time: 342.596 ms, recall: 1
Query 260: naive time: 433.511 ms, recall: 1
Query 261: naive time: 428.304 ms, recall: 1
Query 262: naive time: 387.495 ms, recall: 1
Query 263: naive time: 339.808 ms, recall: 1
Query 264: naive time: 438.907 ms, recall: 1
Query 265: naive time: 360.297 ms, recall: 1
Query 266: naive time: 488.627 ms, recall: 1
Query 267: naive time: 340.784 ms, recall: 1
Query 268: naive time: 316.896 ms, recall: 1
Query 269: naive time: 387.471 ms, recall: 1
Query 270: naive time: 370.522 ms, recall: 1
Query 271: naive time: 416.783 ms, recall: 1
Query 272: naive time: 301.52 ms, recall: 1
Query 273: naive time: 373.915 ms, recall: 1
Query 274: naive time: 481.851 ms, recall: 1
Query 275: naive time: 394.84 ms, recall: 1
Query 276: naive time: 395.242 ms, recall: 1
Query 277: naive time: 322.686 ms, recall: 1
Query 278: naive time: 420.672 ms, recall: 1
Query 279: naive time: 320.889 ms, recall: 1
Query 280: naive time: 334.133 ms, recall: 1
Query 281: naive time: 368.832 ms, recall: 1
Query 282: naive time: 357.547 ms, recall: 1
Query 283: naive time: 393.784 ms, recall: 1
Query 284: naive time: 382.772 ms, recall: 1
Query 285: naive time: 390.296 ms, recall: 1
Query 286: naive time: 446.071 ms, recall: 1
Query 287: naive time: 485.767 ms, recall: 1
Query 288: naive time: 308.224 ms, recall: 1
Query 289: naive time: 476.902 ms, recall: 1
Query 290: naive time: 479.471 ms, recall: 1
Query 291: naive time: 370.42 ms, recall: 1
Query 292: naive time: 361.697 ms, recall: 1
Query 293: naive time: 357.101 ms, recall: 1
Query 294: naive time: 347.702 ms, recall: 1
Query 295: naive time: 440.143 ms, recall: 1
Query 296: naive time: 336.448 ms, recall: 1
Query 297: naive time: 320.752 ms, recall: 1
Query 298: naive time: 464.61 ms, recall: 1
Query 299: naive time: 450.918 ms, recall: 1
Query 300: naive time: 466.771 ms, recall: 1
Query 301: naive time: 381.125 ms, recall: 1
Query 302: naive time: 432.343 ms, recall: 1
Query 303: naive time: 475.639 ms, recall: 1
Query 304: naive time: 430.6 ms, recall: 1
Query 305: naive time: 442.663 ms, recall: 1
Query 306: naive time: 350.283 ms, recall: 1
Query 307: naive time: 572.148 ms, recall: 1
Query 308: naive time: 366.487 ms, recall: 1
Query 309: naive time: 341.837 ms, recall: 1
Query 310: naive time: 417.891 ms, recall: 1
Query 311: naive time: 326.38 ms, recall: 1
Query 312: naive time: 445.511 ms, recall: 1
Query 313: naive time: 430.429 ms, recall: 1
Query 314: naive time: 457.348 ms, recall: 1
Query 315: naive time: 462.467 ms, recall: 1
Query 316: naive time: 300.124 ms, recall: 1
Query 317: naive time: 375.055 ms, recall: 1
Query 318: naive time: 362.339 ms, recall: 1
Query 319: naive time: 396.748 ms, recall: 1
Query 320: naive time: 339.353 ms, recall: 1
Query 321: naive time: 496.429 ms, recall: 1
Query 322: naive time: 516.065 ms, recall: 1
Query 323: naive time: 419.955 ms, recall: 1
Query 324: naive time: 413.44 ms, recall: 1
Query 325: naive time: 411.123 ms, recall: 1
Query 326: naive time: 379.475 ms, recall: 1
Query 327: naive time: 378.507 ms, recall: 1
Query 328: naive time: 435.176 ms, recall: 1
Query 329: naive time: 372.401 ms, recall: 1
Query 330: naive time: 307.833 ms, recall: 1
Query 331: naive time: 427.053 ms, recall: 1
Query 332: naive time: 389.742 ms, recall: 1
Query 333: naive time: 401.173 ms, recall: 1
Query 334: naive time: 354.08 ms, recall: 1
Query 335: naive time: 336.998 ms, recall: 1
Query 336: naive time: 449.528 ms, recall: 1
Query 337: naive time: 420.674 ms, recall: 1
Query 338: naive time: 426.067 ms, recall: 1
Query 339: naive time: 469.373 ms, recall: 1
Query 340: naive time: 374.322 ms, recall: 1
Query 341: naive time: 379.051 ms, recall: 1
Query 342: naive time: 379.499 ms, recall: 1
Query 343: naive time: 375.755 ms, recall: 1
Query 344: naive time: 403.679 ms, recall: 1
Query 345: naive time: 421.879 ms, recall: 1
Query 346: naive time: 425.495 ms, recall: 1
Query 347: naive time: 396.063 ms, recall: 1
Query 348: naive time: 439.844 ms, recall: 1
Query 349: naive time: 377.339 ms, recall: 1
Query 350: naive time: 328.74 ms, recall: 1
Query 351: naive time: 461.539 ms, recall: 1
Query 352: naive time: 377.534 ms, recall: 1
Query 353: naive time: 380.683 ms, recall: 1
Query 354: naive time: 365.658 ms, recall: 1
Query 355: naive time: 328.899 ms, recall: 1
Query 356: naive time: 351.279 ms, recall: 1
Query 357: naive time: 315.054 ms, recall: 1
Query 358: naive time: 492.252 ms, recall: 1
Query 359: naive time: 351.879 ms, recall: 1
Query 360: naive time: 444.523 ms, recall: 1
Query 361: naive time: 521.77 ms, recall: 1
Query 362: naive time: 424.836 ms, recall: 1
Query 363: naive time: 416.308 ms, recall: 1
Query 364: naive time: 372.779 ms, recall: 1
Query 365: naive time: 465.142 ms, recall: 1
Query 366: naive time: 272.411 ms, recall: 1
Query 367: naive time: 322.732 ms, recall: 1
Query 368: naive time: 332.531 ms, recall: 1
Query 369: naive time: 330.443 ms, recall: 1
Query 370: naive time: 330.9 ms, recall: 1
Query 371: naive time: 404.397 ms, recall: 1
Query 372: naive time: 364.941 ms, recall: 1
Query 373: naive time: 418.184 ms, recall: 1
Query 374: naive time: 419.134 ms, recall: 1
Query 375: naive time: 348.617 ms, recall: 1
Query 376: naive time: 364.759 ms, recall: 1
Query 377: naive time: 406.24 ms, recall: 1
Query 378: naive time: 328.667 ms, recall: 1
Query 379: naive time: 295.475 ms, recall: 1
Query 380: naive time: 371.52 ms, recall: 1
Query 381: naive time: 392.261 ms, recall: 1
Query 382: naive time: 371.898 ms, recall: 1
Query 383: naive time: 414.06 ms, recall: 1
Query 384: naive time: 330.773 ms, recall: 1
Query 385: naive time: 370.684 ms, recall: 1
Query 386: naive time: 502.372 ms, recall: 1
Query 387: naive time: 370.07 ms, recall: 1
Query 388: naive time: 530.597 ms, recall: 1
Query 389: naive time: 478.669 ms, recall: 1
Query 390: naive time: 439.007 ms, recall: 1
Query 391: naive time: 399.609 ms, recall: 1
Query 392: naive time: 412.973 ms, recall: 1
Query 393: naive time: 412.807 ms, recall: 1
Query 394: naive time: 341.389 ms, recall: 1
Query 395: naive time: 432.469 ms, recall: 1
Query 396: naive time: 319.488 ms, recall: 1
Query 397: naive time: 379.954 ms, recall: 1
Query 398: naive time: 401.524 ms, recall: 1
Query 399: naive time: 307.457 ms, recall: 1
Query 400: naive time: 291.04 ms, recall: 1
Query 401: naive time: 420.021 ms, recall: 1
Query 402: naive time: 362.056 ms, recall: 1
Query 403: naive time: 347.215 ms, recall: 1
Query 404: naive time: 303.994 ms, recall: 1
Query 405: naive time: 364.214 ms, recall: 1
Query 406: naive time: 359.504 ms, recall: 1
Query 407: naive time: 349.708 ms, recall: 1
Query 408: naive time: 438.191 ms, recall: 1
Query 409: naive time: 358.842 ms, recall: 1
Query 410: naive time: 394.634 ms, recall: 1
Query 411: naive time: 416.801 ms, recall: 1
Query 412: naive time: 402.473 ms, recall: 1
Query 413: naive time: 350.127 ms, recall: 1
Query 414: naive time: 415.544 ms, recall: 1
Query 415: naive time: 415.457 ms, recall: 1
Query 416: naive time: 366.156 ms, recall: 1
Query 417: naive time: 376.308 ms, recall: 1
Query 418: naive time: 410.76 ms, recall: 1
Query 419: naive time: 414.876 ms, recall: 1
Query 420: naive time: 482.871 ms, recall: 1
Query 421: naive time: 432.63 ms, recall: 1
Query 422: naive time: 414.391 ms, recall: 1
Query 423: naive time: 452.248 ms, recall: 1
Query 424: naive time: 375.231 ms, recall: 1
Query 425: naive time: 384.789 ms, recall: 1
Query 426: naive time: 307.109 ms, recall: 1
Query 427: naive time: 306.548 ms, recall: 1
Query 428: naive time: 461.137 ms, recall: 1
Query 429: naive time: 342.189 ms, recall: 1
Query 430: naive time: 426.852 ms, recall: 1
Query 431: naive time: 455.323 ms, recall: 1
Query 432: naive time: 413.216 ms, recall: 1
Query 433: naive time: 342.522 ms, recall: 1
Query 434: naive time: 360.005 ms, recall: 1
Query 435: naive time: 410.323 ms, recall: 1
Query 436: naive time: 251.459 ms, recall: 1
Query 437: naive time: 315.355 ms, recall: 1
Query 438: naive time: 491.925 ms, recall: 1
Query 439: naive time: 394.285 ms, recall: 1
Query 440: naive time: 330.198 ms, recall: 1
Query 441: naive time: 329.106 ms, recall: 1
Query 442: naive time: 288.54 ms, recall: 1
Query 443: naive time: 329.357 ms, recall: 1
Query 444: naive time: 386.029 ms, recall: 1
Query 445: naive time: 418.347 ms, recall: 1
Query 446: naive time: 384.305 ms, recall: 1
Query 447: naive time: 358.541 ms, recall: 1
Query 448: naive time: 347.9 ms, recall: 1
Query 449: naive time: 417.666 ms, recall: 1
Query 450: naive time: 383.519 ms, recall: 1
Query 451: naive time: 354.144 ms, recall: 1
Query 452: naive time: 458.483 ms, recall: 1
Query 453: naive time: 301.479 ms, recall: 1
Query 454: naive time: 423.806 ms, recall: 1
Query 455: naive time: 417.166 ms, recall: 1
Query 456: naive time: 392.129 ms, recall: 1
Query 457: naive time: 734.188 ms, recall: 1
Query 458: naive time: 552.563 ms, recall: 1
Query 459: naive time: 408.796 ms, recall: 1
Query 460: naive time: 382.399 ms, recall: 1
Query 461: naive time: 458.049 ms, recall: 1
Query 462: naive time: 395.103 ms, recall: 1
Query 463: naive time: 419.026 ms, recall: 1
Query 464: naive time: 340.363 ms, recall: 1
Query 465: naive time: 374.311 ms, recall: 1
Query 466: naive time: 448.038 ms, recall: 1
Query 467: naive time: 413.537 ms, recall: 1
Query 468: naive time: 374.081 ms, recall: 1
Query 469: naive time: 387.32 ms, recall: 1
Query 470: naive time: 416.62 ms, recall: 1
Query 471: naive time: 409.538 ms, recall: 1
Query 472: naive time: 403.789 ms, recall: 1
Query 473: naive time: 374.143 ms, recall: 1
Query 474: naive time: 280.194 ms, recall: 1
Query 475: naive time: 458.67 ms, recall: 1
Query 476: naive time: 317.53 ms, recall: 1
Query 477: naive time: 342.734 ms, recall: 1
Query 478: naive time: 388.836 ms, recall: 1
Query 479: naive time: 387.075 ms, recall: 1
Query 480: naive time: 383.663 ms, recall: 1
Query 481: naive time: 299.952 ms, recall: 1
Query 482: naive time: 339.975 ms, recall: 1
Query 483: naive time: 359.86 ms, recall: 1
Query 484: naive time: 315.691 ms, recall: 1
Query 485: naive time: 423.601 ms, recall: 1
Query 486: naive time: 362.114 ms, recall: 1
Query 487: naive time: 462.141 ms, recall: 1
Query 488: naive time: 512.762 ms, recall: 1
Query 489: naive time: 396.678 ms, recall: 1
Query 490: naive time: 464.216 ms, recall: 1
Query 491: naive time: 407.979 ms, recall: 1
Query 492: naive time: 439.255 ms, recall: 1
Query 493: naive time: 387.118 ms, recall: 1
Query 494: naive time: 354.041 ms, recall: 1
Query 495: naive time: 388.014 ms, recall: 1
Query 496: naive time: 538.445 ms, recall: 1
Query 497: naive time: 407.172 ms, recall: 1
Query 498: naive time: 395.742 ms, recall: 1
Query 499: naive time: 388.506 ms, recall: 1
Query 500: naive time: 560.789 ms, recall: 1
Query 501: naive time: 359.734 ms, recall: 1
Query 502: naive time: 350.771 ms, recall: 1
Query 503: naive time: 325.621 ms, recall: 1
Query 504: naive time: 344.302 ms, recall: 1
Query 505: naive time: 405.291 ms, recall: 1
Query 506: naive time: 433.78 ms, recall: 1
Query 507: naive time: 292.938 ms, recall: 1
Query 508: naive time: 382.056 ms, recall: 1
Query 509: naive time: 403.576 ms, recall: 1
Query 510: naive time: 337.248 ms, recall: 1
Query 511: naive time: 388.09 ms, recall: 1
Query 512: naive time: 293.927 ms, recall: 1
Query 513: naive time: 475.73 ms, recall: 1
Query 514: naive time: 354.325 ms, recall: 1
Query 515: naive time: 378.064 ms, recall: 1
Query 516: naive time: 443.751 ms, recall: 1
Query 517: naive time: 388.068 ms, recall: 1
Query 518: naive time: 348.57 ms, recall: 1
Query 519: naive time: 337.261 ms, recall: 1
Query 520: naive time: 314.307 ms, recall: 1
Query 521: naive time: 429.748 ms, recall: 1
Query 522: naive time: 319.936 ms, recall: 1
Query 523: naive time: 371.164 ms, recall: 1
Query 524: naive time: 328.342 ms, recall: 1
Query 525: naive time: 292.461 ms, recall: 1
Query 526: naive time: 373.436 ms, recall: 1
Query 527: naive time: 449.099 ms, recall: 1
Query 528: naive time: 543.156 ms, recall: 1
Query 529: naive time: 352.589 ms, recall: 1
Query 530: naive time: 265.118 ms, recall: 1
Query 531: naive time: 390.478 ms, recall: 1
Query 532: naive time: 370.306 ms, recall: 1
Query 533: naive time: 346.913 ms, recall: 1
Query 534: naive time: 316.478 ms, recall: 1
Query 535: naive time: 395.87 ms, recall: 1
Query 536: naive time: 422.152 ms, recall: 1
Query 537: naive time: 393.818 ms, recall: 1
Query 538: naive time: 283.592 ms, recall: 1
Query 539: naive time: 383.205 ms, recall: 1
Query 540: naive time: 353.749 ms, recall: 1
Query 541: naive time: 377.645 ms, recall: 1
Query 542: naive time: 373.029 ms, recall: 1
Query 543: naive time: 334.572 ms, recall: 1
Query 544: naive time: 349.291 ms, recall: 1
Query 545: naive time: 397.295 ms, recall: 1
Query 546: naive time: 300.124 ms, recall: 1
Query 547: naive time: 395.644 ms, recall: 1
Query 548: naive time: 455.51 ms, recall: 1
Query 549: naive time: 437.805 ms, recall: 1
Query 550: naive time: 333.947 ms, recall: 1
Query 551: naive time: 414.247 ms, recall: 1
Query 552: naive time: 308.344 ms, recall: 1
Query 553: naive time: 412.496 ms, recall: 1
Query 554: naive time: 482.942 ms, recall: 1
Query 555: naive time: 423.232 ms, recall: 1
Query 556: naive time: 354.549 ms, recall: 1
Query 557: naive time: 404.722 ms, recall: 1
Query 558: naive time: 333.211 ms, recall: 1
Query 559: naive time: 423.596 ms, recall: 1
Query 560: naive time: 361.013 ms, recall: 1
Query 561: naive time: 459.17 ms, recall: 1
Query 562: naive time: 461.341 ms, recall: 1
Query 563: naive time: 499.619 ms, recall: 1
Query 564: naive time: 351.54 ms, recall: 1
Query 565: naive time: 320.674 ms, recall: 1
Query 566: naive time: 404.128 ms, recall: 1
Query 567: naive time: 284.523 ms, recall: 1
Query 568: naive time: 360.686 ms, recall: 1
Query 569: naive time: 348.565 ms, recall: 1
Query 570: naive time: 441.138 ms, recall: 1
Query 571: naive time: 340.07 ms, recall: 1
Query 572: naive time: 406.175 ms, recall: 1
Query 573: naive time: 303.296 ms, recall: 1
Query 574: naive time: 414.285 ms, recall: 1
Query 575: naive time: 375.295 ms, recall: 1
Query 576: naive time: 403.513 ms, recall: 1
Query 577: naive time: 313.248 ms, recall: 1
Query 578: naive time: 375.43 ms, recall: 1
Query 579: naive time: 375.969 ms, recall: 1
Query 580: naive time: 530.394 ms, recall: 1
Query 581: naive time: 476.988 ms, recall: 1
Query 582: naive time: 428.852 ms, recall: 1
Query 583: naive time: 357.513 ms, recall: 1
Query 584: naive time: 340.597 ms, recall: 1
Query 585: naive time: 507.63 ms, recall: 1
Query 586: naive time: 375.762 ms, recall: 1
Query 587: naive time: 362.418 ms, recall: 1
Query 588: naive time: 543.761 ms, recall: 1
Query 589: naive time: 332.835 ms, recall: 1
Query 590: naive time: 357.222 ms, recall: 1
Query 591: naive time: 404.763 ms, recall: 1
Query 592: naive time: 383.644 ms, recall: 1
Query 593: naive time: 306.045 ms, recall: 1
Query 594: naive time: 390.55 ms, recall: 1
Query 595: naive time: 373.053 ms, recall: 1
Query 596: naive time: 408.173 ms, recall: 1
Query 597: naive time: 372.948 ms, recall: 1
Query 598: naive time: 396.302 ms, recall: 1
Query 599: naive time: 460.274 ms, recall: 1
Query 600: naive time: 390.444 ms, recall: 1
Query 601: naive time: 414.153 ms, recall: 1
Query 602: naive time: 318.677 ms, recall: 1
Query 603: naive time: 358.974 ms, recall: 1
Query 604: naive time: 435.866 ms, recall: 1
