Mean search time: 804.584 ms
Net number of dot products: 208849090
Query 0: naive time: 514.137 ms, recall: 1
Query 70: naive time: 583.457 ms, recall: 1
Query 71: naive time: 714.813 ms, recall: 1
Query 72: naive time: 713.278 ms, recall: 1
Query 73: naive time: 897.819 ms, recall: 1
Query 74: naive time: 458.794 ms, recall: 1
Query 75: naive time: 755.097 ms, recall: 1
Query 76: naive time: 583.217 ms, recall: 1
Query 77: naive time: 526.663 ms, recall: 1
Query 78: naive time: 577.762 ms, recall: 1
Query 79: naive time: 744.65 ms, recall: 1
Query 80: naive time: 561.641 ms, recall: 1
Query 81: naive time: 844.408 ms, recall: 1
Query 82: naive time: 646.355 ms, recall: 1
Query 83: naive time: 650.917 ms, recall: 1
Query 84: naive time: 646.2 ms, recall: 1
Query 85: naive time: 447.256 ms, recall: 1
Query 86: naive time: 515.436 ms, recall: 1
Query 87: naive time: 680.456 ms, recall: 1
Query 88: naive time: 530.456 ms, recall: 1
Query 89: naive time: 799.022 ms, recall: 1
Query 90: naive time: 598.443 ms, recall: 1
Query 91: naive time: 619.841 ms, recall: 1
Query 92: naive time: 542.309 ms, recall: 1
Query 93: naive time: 505.394 ms, recall: 1
Query 94: naive time: 545.535 ms, recall: 1
Query 95: naive time: 631.487 ms, recall: 1
Query 96: naive time: 650.194 ms, recall: 1
Query 97: naive time: 659.947 ms, recall: 1
Query 98: naive time: 737.677 ms, recall: 1
Query 99: naive time: 628.539 ms, recall: 1
Query 100: naive time: 563.154 ms, recall: 1
Query 101: naive time: 435.198 ms, recall: 1
Query 102: naive time: 479.195 ms, recall: 1
Query 103: naive time: 539.676 ms, recall: 1
Query 104: naive time: 545.195 ms, recall: 1
Query 105: naive time: 662.85 ms, recall: 1
Query 106: naive time: 555.765 ms, recall: 1
Query 107: naive time: 562.71 ms, recall: 1
Query 108: naive time: 600.711 ms, recall: 1
Query 109: naive time: 581.687 ms, recall: 1
Query 110: naive time: 650.798 ms, recall: 1
Query 111: naive time: 551.478 ms, recall: 1
Query 112: naive time: 458.342 ms, recall: 1
Query 113: naive time: 670.664 ms, recall: 1
Query 114: naive time: 589.399 ms, recall: 1
Query 115: naive time: 806.916 ms, recall: 1
Query 116: naive time: 590.8 ms, recall: 1
Query 117: naive time: 576.399 ms, recall: 1
Query 118: naive time: 507.94 ms, recall: 1
Query 119: naive time: 673.971 ms, recall: 1
Query 120: naive time: 678.24 ms, recall: 1
Query 121: naive time: 595.321 ms, recall: 1
Query 122: naive time: 621.244 ms, recall: 1
Query 123: naive time: 509.889 ms, recall: 1
Query 124: naive time: 506.775 ms, recall: 1
Query 125: naive time: 742.382 ms, recall: 1
Query 126: naive time: 554.04 ms, recall: 1
Query 127: naive time: 719.871 ms, recall: 1
Query 128: naive time: 514.141 ms, recall: 1
Query 129: naive time: 605.809 ms, recall: 1
Query 130: naive time: 607.534 ms, recall: 1
Query 131: naive time: 724.658 ms, recall: 1
Query 132: naive time: 674.066 ms, recall: 1
Query 133: naive time: 551.449 ms, recall: 1
Query 134: naive time: 502.488 ms, recall: 1
Query 135: naive time: 593.011 ms, recall: 1
Query 136: naive time: 524.865 ms, recall: 1
Query 137: naive time: 665.921 ms, recall: 1
Query 138: naive time: 547.106 ms, recall: 1
Query 139: naive time: 569.004 ms, recall: 1
Query 140: naive time: 717.069 ms, recall: 1
Query 141: naive time: 784.327 ms, recall: 1
Query 142: naive time: 543.451 ms, recall: 1
Query 143: naive time: 525.747 ms, recall: 1
Query 144: naive time: 677.188 ms, recall: 1
Query 145: naive time: 555.739 ms, recall: 1
Query 146: naive time: 740.747 ms, recall: 1
Query 147: naive time: 516.093 ms, recall: 1
Query 148: naive time: 642.742 ms, recall: 1
Query 149: naive time: 597.151 ms, recall: 1
Query 150: naive time: 578.14 ms, recall: 1
Query 151: naive time: 697.282 ms, recall: 1
Query 152: naive time: 522.788 ms, recall: 1
Query 153: naive time: 520.995 ms, recall: 1
Query 154: naive time: 506.399 ms, recall: 1
Query 155: naive time: 537.861 ms, recall: 1
Query 156: naive time: 670.282 ms, recall: 1
Query 157: naive time: 527.116 ms, recall: 1
Query 158: naive time: 602.956 ms, recall: 1
Query 159: naive time: 526.826 ms, recall: 1
Query 160: naive time: 626.257 ms, recall: 1
Query 161: naive time: 481.055 ms, recall: 1
Query 162: naive time: 484.897 ms, recall: 1
Query 163: naive time: 442.418 ms, recall: 1
Query 164: naive time: 526.163 ms, recall: 1
Query 165: naive time: 580.353 ms, recall: 1
Query 166: naive time: 490.424 ms, recall: 1
Query 167: naive time: 769.535 ms, recall: 1
Query 168: naive time: 471.665 ms, recall: 1
Query 169: naive time: 611.871 ms, recall: 1
Query 170: naive time: 513.557 ms, recall: 1
Query 171: naive time: 533.407 ms, recall: 1
Query 172: naive time: 614.057 ms, recall: 1
Query 173: naive time: 617.029 ms, recall: 1
Query 174: naive time: 486.099 ms, recall: 1
Query 175: naive time: 544.26 ms, recall: 1
Query 176: naive time: 612.097 ms, recall: 1
Query 177: naive time: 647.109 ms, recall: 1
Query 178: naive time: 577.183 ms, recall: 1
Query 179: naive time: 538.275 ms, recall: 1
Query 180: naive time: 665.783 ms, recall: 1
Query 181: naive time: 614.507 ms, recall: 1
Query 182: naive time: 723.148 ms, recall: 1
Query 183: naive time: 582.616 ms, recall: 1
Query 184: naive time: 528.785 ms, recall: 1
Query 185: naive time: 623.42 ms, recall: 1
Query 186: naive time: 577.571 ms, recall: 1
Query 187: naive time: 590.269 ms, recall: 1
Query 188: naive time: 572.226 ms, recall: 1
Query 189: naive time: 558.815 ms, recall: 1
Query 190: naive time: 635.633 ms, recall: 1
Query 191: naive time: 630.653 ms, recall: 1
Query 192: naive time: 712.048 ms, recall: 1
Query 193: naive time: 592.596 ms, recall: 1
Query 194: naive time: 531.838 ms, recall: 1
Query 195: naive time: 567.691 ms, recall: 1
Query 196: naive time: 473.513 ms, recall: 1
Query 197: naive time: 603.345 ms, recall: 1
Query 198: naive time: 713.054 ms, recall: 1
Query 199: naive time: 594.138 ms, recall: 1
Query 200: naive time: 705.366 ms, recall: 1
Query 201: naive time: 825.372 ms, recall: 1
Query 202: naive time: 592.425 ms, recall: 1
Query 203: naive time: 569.961 ms, recall: 1
Query 204: naive time: 503.627 ms, recall: 1
Query 205: naive time: 621.189 ms, recall: 1
Query 206: naive time: 573.66 ms, recall: 1
Query 207: naive time: 654.858 ms, recall: 1
Query 208: naive time: 652.682 ms, recall: 1
Query 209: naive time: 677.37 ms, recall: 1
Query 210: naive time: 605.335 ms, recall: 1
Query 211: naive time: 517.768 ms, recall: 1
Query 212: naive time: 597.693 ms, recall: 1
Query 213: naive time: 619.365 ms, recall: 1
Query 214: naive time: 516.666 ms, recall: 1
Query 215: naive time: 490.801 ms, recall: 1
Query 216: naive time: 726.68 ms, recall: 1
Query 217: naive time: 689.387 ms, recall: 1
Query 218: naive time: 637.995 ms, recall: 1
Query 219: naive time: 561.542 ms, recall: 1
Query 220: naive time: 559.602 ms, recall: 1
Query 221: naive time: 437.496 ms, recall: 1
Query 222: naive time: 560.399 ms, recall: 1
Query 223: naive time: 469.007 ms, recall: 1
Query 224: naive time: 720.974 ms, recall: 1
Query 225: naive time: 638.918 ms, recall: 1
Query 226: naive time: 820.972 ms, recall: 1
Query 227: naive time: 535.098 ms, recall: 1
Query 228: naive time: 418.346 ms, recall: 1
Query 229: naive time: 611.52 ms, recall: 1
Query 230: naive time: 515.887 ms, recall: 1
Query 231: naive time: 706.274 ms, recall: 1
Query 232: naive time: 635.241 ms, recall: 1
Query 233: naive time: 513.998 ms, recall: 1
Query 234: naive time: 517.992 ms, recall: 1
Query 235: naive time: 533.252 ms, recall: 1
Query 236: naive time: 679.324 ms, recall: 1
Query 237: naive time: 478.794 ms, recall: 1
Query 238: naive time: 641.27 ms, recall: 1
Query 239: naive time: 881.326 ms, recall: 1
Query 240: naive time: 598.496 ms, recall: 1
Query 241: naive time: 526.676 ms, recall: 1
Query 242: naive time: 607.036 ms, recall: 1
Query 243: naive time: 703.943 ms, recall: 1
Query 244: naive time: 553.581 ms, recall: 1
Query 245: naive time: 631.309 ms, recall: 1
Query 246: naive time: 655.278 ms, recall: 1
Query 247: naive time: 487.688 ms, recall: 1
Query 248: naive time: 590.196 ms, recall: 1
Query 249: naive time: 579.259 ms, recall: 1
Query 250: naive time: 725.271 ms, recall: 1
Query 251: naive time: 579.54 ms, recall: 1
Query 252: naive time: 505.428 ms, recall: 1
Query 253: naive time: 676.855 ms, recall: 1
Query 254: naive time: 482.031 ms, recall: 1
Query 255: naive time: 643.434 ms, recall: 1
Query 256: naive time: 567.896 ms, recall: 1
Query 257: naive time: 598.47 ms, recall: 1
Query 258: naive time: 467.003 ms, recall: 1
Query 259: naive time: 620.638 ms, recall: 1
Query 260: naive time: 676.201 ms, recall: 1
Query 261: naive time: 729.575 ms, recall: 1
Query 262: naive time: 699.754 ms, recall: 1
Query 263: naive time: 557.65 ms, recall: 1
Query 264: naive time: 634.914 ms, recall: 1
Query 265: naive time: 520.412 ms, recall: 1
Query 266: naive time: 610.951 ms, recall: 1
Query 267: naive time: 654.567 ms, recall: 1
Query 268: naive time: 610.939 ms, recall: 1
Query 269: naive time: 808.265 ms, recall: 1
Query 270: naive time: 494.611 ms, recall: 1
Query 271: naive time: 684.822 ms, recall: 1
Query 272: naive time: 574.097 ms, recall: 1
Query 273: naive time: 556.028 ms, recall: 1
Query 274: naive time: 734.702 ms, recall: 1
Query 275: naive time: 575.566 ms, recall: 1
Query 276: naive time: 536.386 ms, recall: 1
Query 277: naive time: 672.935 ms, recall: 1
Query 278: naive time: 711.488 ms, recall: 1
Query 279: naive time: 507.455 ms, recall: 1
Query 280: naive time: 511.772 ms, recall: 1
Query 281: naive time: 532.734 ms, recall: 1
Query 282: naive time: 552.464 ms, recall: 1
Query 283: naive time: 632.276 ms, recall: 1
Query 284: naive time: 791.014 ms, recall: 1
Query 285: naive time: 630.27 ms, recall: 1
Query 286: naive time: 645.304 ms, recall: 1
Query 287: naive time: 590.628 ms, recall: 1
Query 288: naive time: 587.273 ms, recall: 1
Query 289: naive time: 762.529 ms, recall: 1
Query 290: naive time: 590.846 ms, recall: 1
Query 291: naive time: 640.373 ms, recall: 1
Query 292: naive time: 606.749 ms, recall: 1
Query 293: naive time: 498.443 ms, recall: 1
Query 294: naive time: 642.353 ms, recall: 1
Query 295: naive time: 658.737 ms, recall: 1
Query 296: naive time: 581.326 ms, recall: 1
Query 297: naive time: 653.243 ms, recall: 1
Query 298: naive time: 617.614 ms, recall: 1
Query 299: naive time: 549.417 ms, recall: 1
Query 300: naive time: 591.175 ms, recall: 1
Query 301: naive time: 585.506 ms, recall: 1
Query 302: naive time: 716.967 ms, recall: 1
Query 303: naive time: 671.594 ms, recall: 1
Query 304: naive time: 460.772 ms, recall: 1
Query 305: naive time: 627.555 ms, recall: 1
Query 306: naive time: 641.321 ms, recall: 1
Query 307: naive time: 585.536 ms, recall: 1
Query 308: naive time: 610.717 ms, recall: 1
Query 309: naive time: 517.943 ms, recall: 1
Query 310: naive time: 644.327 ms, recall: 1
Query 311: naive time: 604.502 ms, recall: 1
Query 312: naive time: 784.438 ms, recall: 1
Query 313: naive time: 555.577 ms, recall: 1
Query 314: naive time: 659.009 ms, recall: 1
Query 315: naive time: 537.073 ms, recall: 1
Query 316: naive time: 744.816 ms, recall: 1
Query 317: naive time: 488.611 ms, recall: 1
Query 318: naive time: 587.955 ms, recall: 1
Query 319: naive time: 620.128 ms, recall: 1
Query 320: naive time: 698.304 ms, recall: 1
Query 321: naive time: 642.748 ms, recall: 1
Query 322: naive time: 720.115 ms, recall: 1
Query 323: naive time: 546.713 ms, recall: 1
Query 324: naive time: 623.673 ms, recall: 1
Query 325: naive time: 433.949 ms, recall: 1
Query 326: naive time: 452.198 ms, recall: 1
Query 327: naive time: 552.257 ms, recall: 1
Query 328: naive time: 518.356 ms, recall: 1
Query 329: naive time: 477.91 ms, recall: 1
Query 330: naive time: 480.195 ms, recall: 1
Query 331: naive time: 640.716 ms, recall: 1
Query 332: naive time: 630.789 ms, recall: 1
Query 333: naive time: 755.23 ms, recall: 1
Query 334: naive time: 654.231 ms, recall: 1
Query 335: naive time: 603.378 ms, recall: 1
Query 336: naive time: 553.477 ms, recall: 1
Query 337: naive time: 529.999 ms, recall: 1
Query 338: naive time: 676.652 ms, recall: 1
Query 339: naive time: 733.304 ms, recall: 1
Query 340: naive time: 628.761 ms, recall: 1
Query 341: naive time: 594.293 ms, recall: 1
Query 342: naive time: 598.766 ms, recall: 1
Query 343: naive time: 487.932 ms, recall: 1
Query 344: naive time: 478.852 ms, recall: 1
Query 345: naive time: 755.626 ms, recall: 1
Query 346: naive time: 582.281 ms, recall: 1
Query 347: naive time: 598.036 ms, recall: 1
Query 348: naive time: 721.865 ms, recall: 1
Query 349: naive time: 732.797 ms, recall: 1
Query 350: naive time: 569.12 ms, recall: 1
Query 351: naive time: 527.482 ms, recall: 1
Query 352: naive time: 522.72 ms, recall: 1
Query 353: naive time: 473.411 ms, recall: 1
Query 354: naive time: 732.922 ms, recall: 1
Query 355: naive time: 651.783 ms, recall: 1
Query 356: naive time: 615.586 ms, recall: 1
Query 357: naive time: 640.02 ms, recall: 1
Query 358: naive time: 479.696 ms, recall: 1
Query 359: naive time: 619.064 ms, recall: 1
Query 360: naive time: 517.157 ms, recall: 1
Query 361: naive time: 556.952 ms, recall: 1
Query 362: naive time: 544.032 ms, recall: 1
Query 363: naive time: 507.526 ms, recall: 1
Query 364: naive time: 585.731 ms, recall: 1
Query 365: naive time: 583.763 ms, recall: 1
Query 366: naive time: 424.347 ms, recall: 1
Query 367: naive time: 503.388 ms, recall: 1
Query 368: naive time: 601.559 ms, recall: 1
Query 369: naive time: 700.535 ms, recall: 1
Query 370: naive time: 742.362 ms, recall: 1
Query 371: naive time: 523.536 ms, recall: 1
Query 372: naive time: 575.708 ms, recall: 1
Query 373: naive time: 634.303 ms, recall: 1
Query 374: naive time: 523.739 ms, recall: 1
Query 375: naive time: 558.518 ms, recall: 1
Query 376: naive time: 542.992 ms, recall: 1
Query 377: naive time: 518.238 ms, recall: 1
Query 378: naive time: 563.161 ms, recall: 1
Query 379: naive time: 657.996 ms, recall: 1
Query 380: naive time: 604.021 ms, recall: 1
Query 381: naive time: 574.671 ms, recall: 1
Query 382: naive time: 651.344 ms, recall: 1
Query 383: naive time: 552.07 ms, recall: 1
Query 384: naive time: 651.899 ms, recall: 1
Query 385: naive time: 728.663 ms, recall: 1
Query 386: naive time: 798.53 ms, recall: 1
Query 387: naive time: 607.121 ms, recall: 1
Query 388: naive time: 458.274 ms, recall: 1
Query 389: naive time: 550.804 ms, recall: 1
Query 390: naive time: 616.289 ms, recall: 1
Query 391: naive time: 621.833 ms, recall: 1
Query 392: naive time: 477.461 ms, recall: 1
Query 393: naive time: 559.335 ms, recall: 1
Query 394: naive time: 560.45 ms, recall: 1
Query 395: naive time: 488.806 ms, recall: 1
Query 396: naive time: 476.024 ms, recall: 1
Query 397: naive time: 598.17 ms, recall: 1
Query 398: naive time: 477.18 ms, recall: 1
Query 399: naive time: 648.406 ms, recall: 1
Query 400: naive time: 677.8 ms, recall: 1
Query 401: naive time: 634.907 ms, recall: 1
Query 402: naive time: 706.272 ms, recall: 1
Query 403: naive time: 577.605 ms, recall: 1
Query 404: naive time: 731.714 ms, recall: 1
Query 405: naive time: 676.684 ms, recall: 1
Query 406: naive time: 513.813 ms, recall: 1
Query 407: naive time: 484.173 ms, recall: 1
Query 408: naive time: 577.788 ms, recall: 1
Query 409: naive time: 645.161 ms, recall: 1
Query 410: naive time: 575.797 ms, recall: 1
Query 411: naive time: 693.778 ms, recall: 1
Query 412: naive time: 488.079 ms, recall: 1
Query 413: naive time: 504.184 ms, recall: 1
Query 414: naive time: 612.936 ms, recall: 1
Query 415: naive time: 687.707 ms, recall: 1
Query 416: naive time: 598.093 ms, recall: 1
Query 417: naive time: 789.73 ms, recall: 1
Query 418: naive time: 718.687 ms, recall: 1
Query 419: naive time: 529.399 ms, recall: 1
Query 420: naive time: 766.028 ms, recall: 1
Query 421: naive time: 519.73 ms, recall: 1
Query 422: naive time: 561.497 ms, recall: 1
Query 423: naive time: 482.514 ms, recall: 1
Query 424: naive time: 768.552 ms, recall: 1
Query 425: naive time: 498.752 ms, recall: 1
Query 426: naive time: 563.923 ms, recall: 1
Query 427: naive time: 603.97 ms, recall: 1
Query 428: naive time: 574.63 ms, recall: 1
Query 429: naive time: 424.322 ms, recall: 1
Query 430: naive time: 547.202 ms, recall: 1
Query 431: naive time: 622.749 ms, recall: 1
Query 432: naive time: 569.805 ms, recall: 1
Query 433: naive time: 927.711 ms, recall: 1
Query 434: naive time: 668.873 ms, recall: 1
Query 435: naive time: 602.582 ms, recall: 1
Query 436: naive time: 512.051 ms, recall: 1
Query 437: naive time: 590.204 ms, recall: 1
Query 438: naive time: 581.585 ms, recall: 1
Query 439: naive time: 849.762 ms, recall: 1
Query 440: naive time: 726.01 ms, recall: 1
Query 441: naive time: 555.837 ms, recall: 1
Query 442: naive time: 511.995 ms, recall: 1
Query 443: naive time: 688.921 ms, recall: 1
Query 444: naive time: 646.302 ms, recall: 1
Query 445: naive time: 640.259 ms, recall: 1
Query 446: naive time: 587.23 ms, recall: 1
Query 447: naive time: 614.337 ms, recall: 1
Query 448: naive time: 598.124 ms, recall: 1
Query 449: naive time: 615.466 ms, recall: 1
Query 450: naive time: 541.853 ms, recall: 1
Query 451: naive time: 641.385 ms, recall: 1
Query 452: naive time: 627.654 ms, recall: 1
Query 453: naive time: 590.045 ms, recall: 1
Query 454: naive time: 534.791 ms, recall: 1
Query 455: naive time: 559.355 ms, recall: 1
Query 456: naive time: 611.225 ms, recall: 1
Query 457: naive time: 555.062 ms, recall: 1
Query 458: naive time: 603.66 ms, recall: 1
Query 459: naive time: 602.959 ms, recall: 1
Query 460: naive time: 610.074 ms, recall: 1
Query 461: naive time: 587.919 ms, recall: 1
Query 462: naive time: 542.801 ms, recall: 1
Query 463: naive time: 641.312 ms, recall: 1
Query 464: naive time: 769.932 ms, recall: 1
Query 465: naive time: 546.044 ms, recall: 1
Query 466: naive time: 468.798 ms, recall: 1
Query 467: naive time: 448.124 ms, recall: 1
Query 468: naive time: 603.151 ms, recall: 1
Query 469: naive time: 696.371 ms, recall: 1
Query 470: naive time: 608.199 ms, recall: 1
Query 471: naive time: 642.641 ms, recall: 1
Query 472: naive time: 497.907 ms, recall: 1
Query 473: naive time: 514.794 ms, recall: 1
Query 474: naive time: 608.647 ms, recall: 1
Query 475: naive time: 487.066 ms, recall: 1
Query 476: naive time: 744.28 ms, recall: 1
Query 477: naive time: 646.209 ms, recall: 1
Query 478: naive time: 626.839 ms, recall: 1
Query 479: naive time: 630.728 ms, recall: 1
Query 480: naive time: 689.238 ms, recall: 1
Query 481: naive time: 652.283 ms, recall: 1
Query 482: naive time: 553.024 ms, recall: 1
Query 483: naive time: 529.155 ms, recall: 1
Query 484: naive time: 540.605 ms, recall: 1
Query 485: naive time: 715.282 ms, recall: 1
Query 486: naive time: 581.692 ms, recall: 1
Query 487: naive time: 547.096 ms, recall: 1
Query 488: naive time: 759.301 ms, recall: 1
Query 489: naive time: 477.728 ms, recall: 1
Query 490: naive time: 577.84 ms, recall: 1
Query 491: naive time: 675.375 ms, recall: 1
Query 492: naive time: 763.173 ms, recall: 1
Query 493: naive time: 665.005 ms, recall: 1
Query 494: naive time: 626.279 ms, recall: 1
Query 495: naive time: 489.685 ms, recall: 1
Query 496: naive time: 709.157 ms, recall: 1
Query 497: naive time: 600.735 ms, recall: 1
Query 498: naive time: 571.475 ms, recall: 1
Query 499: naive time: 697.675 ms, recall: 1
Query 500: naive time: 760.086 ms, recall: 1
Query 501: naive time: 528.207 ms, recall: 1
Query 502: naive time: 542.396 ms, recall: 1
Query 503: naive time: 583.148 ms, recall: 1
Query 504: naive time: 807.023 ms, recall: 1
Query 505: naive time: 492.669 ms, recall: 1
Query 506: naive time: 578.641 ms, recall: 1
Query 507: naive time: 632.726 ms, recall: 1
Query 508: naive time: 574.22 ms, recall: 1
Query 509: naive time: 611.387 ms, recall: 1
Query 510: naive time: 620.871 ms, recall: 1
Query 511: naive time: 611.289 ms, recall: 1
Query 512: naive time: 490.39 ms, recall: 1
Query 513: naive time: 570.774 ms, recall: 1
Query 514: naive time: 566.011 ms, recall: 1
Query 515: naive time: 628.021 ms, recall: 1
Query 516: naive time: 576.039 ms, recall: 1
Query 517: naive time: 498.269 ms, recall: 1
Query 518: naive time: 524.76 ms, recall: 1
Query 519: naive time: 583.34 ms, recall: 1
Query 520: naive time: 811.278 ms, recall: 1
Query 521: naive time: 470.942 ms, recall: 1
Query 522: naive time: 561.46 ms, recall: 1
Query 523: naive time: 447.41 ms, recall: 1
Query 524: naive time: 689.686 ms, recall: 1
Query 525: naive time: 491.506 ms, recall: 1
Query 526: naive time: 591.222 ms, recall: 1
Query 527: naive time: 482.323 ms, recall: 1
Query 528: naive time: 640.093 ms, recall: 1
Query 529: naive time: 588.069 ms, recall: 1
Query 530: naive time: 679.673 ms, recall: 1
Query 531: naive time: 696.638 ms, recall: 1
Query 532: naive time: 565.199 ms, recall: 1
Query 533: naive time: 657.308 ms, recall: 1
Query 534: naive time: 555.569 ms, recall: 1
Query 535: naive time: 429.401 ms, recall: 1
Query 536: naive time: 613.307 ms, recall: 1
Query 537: naive time: 548.02 ms, recall: 1
Query 538: naive time: 604.035 ms, recall: 1
Query 539: naive time: 497.52 ms, recall: 1
Query 540: naive time: 553.665 ms, recall: 1
Query 541: naive time: 599.766 ms, recall: 1
Query 542: naive time: 518.718 ms, recall: 1
Query 543: naive time: 530.269 ms, recall: 1
Query 544: naive time: 661.909 ms, recall: 1
Query 545: naive time: 624.544 ms, recall: 1
Query 546: naive time: 552.64 ms, recall: 1
Query 547: naive time: 553.031 ms, recall: 1
Query 548: naive time: 428.691 ms, recall: 1
Query 549: naive time: 521.116 ms, recall: 1
Query 550: naive time: 492.966 ms, recall: 1
Query 551: naive time: 622.671 ms, recall: 1
Query 552: naive time: 434.013 ms, recall: 1
Query 553: naive time: 443.835 ms, recall: 1
Query 554: naive time: 618.016 ms, recall: 1
Query 555: naive time: 628.973 ms, recall: 1
Query 556: naive time: 597.375 ms, recall: 1
Query 557: naive time: 610.779 ms, recall: 1
Query 558: naive time: 637.597 ms, recall: 1
Query 559: naive time: 675.084 ms, recall: 1
Query 560: naive time: 602.214 ms, recall: 1
Query 561: naive time: 582.046 ms, recall: 1
Query 562: naive time: 560.931 ms, recall: 1
Query 563: naive time: 654.554 ms, recall: 1
Query 564: naive time: 761.963 ms, recall: 1
Query 565: naive time: 737.895 ms, recall: 1
Query 566: naive time: 585.036 ms, recall: 1
Query 567: naive time: 472.986 ms, recall: 1
Query 568: naive time: 611.948 ms, recall: 1
Query 569: naive time: 650.939 ms, recall: 1
Query 570: naive time: 534.223 ms, recall: 1
Query 571: naive time: 558.895 ms, recall: 1
Query 572: naive time: 664.048 ms, recall: 1
Query 573: naive time: 523.457 ms, recall: 1
Query 574: naive time: 568.149 ms, recall: 1
Query 575: naive time: 645.026 ms, recall: 1
Query 576: naive time: 574.384 ms, recall: 1
Query 577: naive time: 601.726 ms, recall: 1
Query 578: naive time: 568.117 ms, recall: 1
Query 579: naive time: 553.704 ms, recall: 1
Query 580: naive time: 586.527 ms, recall: 1
Query 581: naive time: 655.485 ms, recall: 1
Query 582: naive time: 517.016 ms, recall: 1
Query 583: naive time: 547.024 ms, recall: 1
Query 584: naive time: 608.408 ms, recall: 1
Query 585: naive time: 726.116 ms, recall: 1
Query 586: naive time: 507.179 ms, recall: 1
Query 587: naive time: 726.041 ms, recall: 1
Query 588: naive time: 563.899 ms, recall: 1
Query 589: naive time: 616.092 ms, recall: 1
Query 590: naive time: 668.57 ms, recall: 1
Query 591: naive time: 529.228 ms, recall: 1
Query 592: naive time: 502.343 ms, recall: 1
Query 593: naive time: 519.598 ms, recall: 1
Query 594: naive time: 619.385 ms, recall: 1
Query 595: naive time: 422.158 ms, recall: 1
Query 596: naive time: 521.791 ms, recall: 1
Query 597: naive time: 497.724 ms, recall: 1
Query 598: naive time: 513.406 ms, recall: 1
Query 599: naive time: 652.719 ms, recall: 1
Query 600: naive time: 524.689 ms, recall: 1
Query 601: naive time: 632.629 ms, recall: 1
Query 602: naive time: 629.986 ms, recall: 1
Query 603: naive time: 811.802 ms, recall: 1
Query 604: naive time: 540.19 ms, recall: 1
