Mean search time: 585.375 ms
Net number of dot products: 219653239
Query 0: naive time: 422.456 ms, recall: 1
Query 430: naive time: 495.313 ms, recall: 1
Query 431: naive time: 435.303 ms, recall: 1
Query 432: naive time: 502.906 ms, recall: 1
Query 433: naive time: 366.792 ms, recall: 1
Query 434: naive time: 421.675 ms, recall: 1
Query 435: naive time: 505.214 ms, recall: 1
Query 436: naive time: 417.702 ms, recall: 1
Query 437: naive time: 502.31 ms, recall: 1
Query 438: naive time: 318.258 ms, recall: 1
Query 439: naive time: 509.925 ms, recall: 1
Query 440: naive time: 434.14 ms, recall: 1
Query 441: naive time: 348.584 ms, recall: 1
Query 442: naive time: 407.431 ms, recall: 1
Query 443: naive time: 402.717 ms, recall: 1
Query 444: naive time: 350.627 ms, recall: 1
Query 445: naive time: 492.973 ms, recall: 1
Query 446: naive time: 488.222 ms, recall: 1
Query 447: naive time: 515.943 ms, recall: 1
Query 448: naive time: 527.27 ms, recall: 1
Query 449: naive time: 593.106 ms, recall: 1
Query 450: naive time: 462.975 ms, recall: 1
Query 451: naive time: 326.102 ms, recall: 1
Query 452: naive time: 415.484 ms, recall: 1
Query 453: naive time: 347.417 ms, recall: 1
Query 454: naive time: 488.859 ms, recall: 1
Query 455: naive time: 393.411 ms, recall: 1
Query 456: naive time: 437.933 ms, recall: 1
Query 457: naive time: 643.43 ms, recall: 1
Query 458: naive time: 465.66 ms, recall: 1
Query 459: naive time: 421.939 ms, recall: 1
Query 460: naive time: 516.353 ms, recall: 1
Query 461: naive time: 478.037 ms, recall: 1
Query 462: naive time: 513.82 ms, recall: 1
Query 463: naive time: 492.09 ms, recall: 1
Query 464: naive time: 448.747 ms, recall: 1
Query 465: naive time: 488.94 ms, recall: 1
Query 466: naive time: 585.953 ms, recall: 1
Query 467: naive time: 405.11 ms, recall: 1
Query 468: naive time: 475.593 ms, recall: 1
Query 469: naive time: 579.01 ms, recall: 1
Query 470: naive time: 448.715 ms, recall: 1
Query 471: naive time: 399.799 ms, recall: 1
Query 472: naive time: 368.413 ms, recall: 1
Query 473: naive time: 551.095 ms, recall: 1
Query 474: naive time: 366.373 ms, recall: 1
Query 475: naive time: 589.359 ms, recall: 1
Query 476: naive time: 391.875 ms, recall: 1
Query 477: naive time: 580.797 ms, recall: 1
Query 478: naive time: 468.11 ms, recall: 1
Query 479: naive time: 480.092 ms, recall: 1
Query 480: naive time: 554.623 ms, recall: 1
Query 481: naive time: 587.756 ms, recall: 1
Query 482: naive time: 326.447 ms, recall: 1
Query 483: naive time: 536.447 ms, recall: 1
Query 484: naive time: 505.033 ms, recall: 1
Query 485: naive time: 372.806 ms, recall: 1
Query 486: naive time: 448.49 ms, recall: 1
Query 487: naive time: 442.095 ms, recall: 1
Query 488: naive time: 393.05 ms, recall: 1
Query 489: naive time: 625.664 ms, recall: 1
Query 490: naive time: 499.559 ms, recall: 1
Query 491: naive time: 435.505 ms, recall: 1
Query 492: naive time: 403.164 ms, recall: 1
Query 493: naive time: 453.069 ms, recall: 1
Query 494: naive time: 446.52 ms, recall: 1
Query 495: naive time: 440.157 ms, recall: 1
Query 496: naive time: 423.44 ms, recall: 1
Query 497: naive time: 591.66 ms, recall: 1
Query 498: naive time: 383.492 ms, recall: 1
Query 499: naive time: 416.195 ms, recall: 1
Query 500: naive time: 455.491 ms, recall: 1
Query 501: naive time: 457.337 ms, recall: 1
Query 502: naive time: 430.903 ms, recall: 1
Query 503: naive time: 416.015 ms, recall: 1
Query 504: naive time: 356.217 ms, recall: 1
Query 505: naive time: 489.79 ms, recall: 1
Query 506: naive time: 391.059 ms, recall: 1
Query 507: naive time: 461.806 ms, recall: 1
Query 508: naive time: 349.954 ms, recall: 1
Query 509: naive time: 460.903 ms, recall: 1
Query 510: naive time: 404.384 ms, recall: 1
Query 511: naive time: 393.804 ms, recall: 1
Query 512: naive time: 531.591 ms, recall: 1
Query 513: naive time: 418.675 ms, recall: 1
Query 514: naive time: 453.415 ms, recall: 1
Query 515: naive time: 414.32 ms, recall: 1
Query 516: naive time: 412.841 ms, recall: 1
Query 517: naive time: 505.382 ms, recall: 1
Query 518: naive time: 388.727 ms, recall: 1
Query 519: naive time: 349.921 ms, recall: 1
Query 520: naive time: 453.776 ms, recall: 1
Query 521: naive time: 420.968 ms, recall: 1
Query 522: naive time: 371.104 ms, recall: 1
Query 523: naive time: 443.028 ms, recall: 1
Query 524: naive time: 338.515 ms, recall: 1
Query 525: naive time: 457.084 ms, recall: 1
Query 526: naive time: 507.873 ms, recall: 1
Query 527: naive time: 430.522 ms, recall: 1
Query 528: naive time: 514.754 ms, recall: 1
Query 529: naive time: 361.579 ms, recall: 1
Query 530: naive time: 503.404 ms, recall: 1
Query 531: naive time: 381.006 ms, recall: 1
Query 532: naive time: 316.368 ms, recall: 1
Query 533: naive time: 419.741 ms, recall: 1
Query 534: naive time: 462.37 ms, recall: 1
Query 535: naive time: 461.982 ms, recall: 1
Query 536: naive time: 360.031 ms, recall: 1
Query 537: naive time: 429.587 ms, recall: 1
Query 538: naive time: 404.267 ms, recall: 1
Query 539: naive time: 384.756 ms, recall: 1
Query 540: naive time: 437.732 ms, recall: 1
Query 541: naive time: 544.654 ms, recall: 1
Query 542: naive time: 437.686 ms, recall: 1
Query 543: naive time: 413.392 ms, recall: 1
Query 544: naive time: 524.553 ms, recall: 1
Query 545: naive time: 326.617 ms, recall: 1
Query 546: naive time: 441.652 ms, recall: 1
Query 547: naive time: 456.857 ms, recall: 1
Query 548: naive time: 506.632 ms, recall: 1
Query 549: naive time: 500.727 ms, recall: 1
Query 550: naive time: 379.696 ms, recall: 1
Query 551: naive time: 405.825 ms, recall: 1
Query 552: naive time: 478.302 ms, recall: 1
Query 553: naive time: 534.464 ms, recall: 1
Query 554: naive time: 426.96 ms, recall: 1
Query 555: naive time: 413.767 ms, recall: 1
Query 556: naive time: 394.112 ms, recall: 1
Query 557: naive time: 588.672 ms, recall: 1
Query 558: naive time: 525.697 ms, recall: 1
Query 559: naive time: 395.682 ms, recall: 1
Query 560: naive time: 382.454 ms, recall: 1
Query 561: naive time: 493.574 ms, recall: 1
Query 562: naive time: 539.836 ms, recall: 1
Query 563: naive time: 426.967 ms, recall: 1
Query 564: naive time: 436.248 ms, recall: 1
Query 565: naive time: 470.139 ms, recall: 1
Query 566: naive time: 426.152 ms, recall: 1
Query 567: naive time: 422.456 ms, recall: 1
Query 568: naive time: 414.541 ms, recall: 1
Query 569: naive time: 430.847 ms, recall: 1
Query 570: naive time: 309.655 ms, recall: 1
Query 571: naive time: 521.46 ms, recall: 1
Query 572: naive time: 584.866 ms, recall: 1
Query 573: naive time: 489.092 ms, recall: 1
Query 574: naive time: 361.099 ms, recall: 1
Query 575: naive time: 496.152 ms, recall: 1
Query 576: naive time: 502.414 ms, recall: 1
Query 577: naive time: 487.188 ms, recall: 1
Query 578: naive time: 428.88 ms, recall: 1
Query 579: naive time: 421.202 ms, recall: 1
Query 580: naive time: 418.343 ms, recall: 1
Query 581: naive time: 339.613 ms, recall: 1
Query 582: naive time: 382.165 ms, recall: 1
Query 583: naive time: 346.492 ms, recall: 1
Query 584: naive time: 490.664 ms, recall: 1
Query 585: naive time: 637.64 ms, recall: 1
Query 586: naive time: 445.716 ms, recall: 1
Query 587: naive time: 508.993 ms, recall: 1
Query 588: naive time: 514.042 ms, recall: 1
Query 589: naive time: 459.252 ms, recall: 1
Query 590: naive time: 450.651 ms, recall: 1
Query 591: naive time: 410.655 ms, recall: 1
Query 592: naive time: 381.992 ms, recall: 1
Query 593: naive time: 356.054 ms, recall: 1
Query 594: naive time: 291.968 ms, recall: 1
Query 595: naive time: 519.112 ms, recall: 1
Query 596: naive time: 337.474 ms, recall: 1
Query 597: naive time: 420.812 ms, recall: 1
Query 598: naive time: 473.985 ms, recall: 1
Query 599: naive time: 460.107 ms, recall: 1
Query 600: naive time: 379.471 ms, recall: 1
Query 601: naive time: 496.445 ms, recall: 1
Query 602: naive time: 419.694 ms, recall: 1
Query 603: naive time: 334.024 ms, recall: 1
Query 604: naive time: 501.081 ms, recall: 1
