Mean search time: 672.346 ms
Net number of dot products: 219031724
Query 0: naive time: 502.784 ms, recall: 1
Query 87: naive time: 645.059 ms, recall: 1
Query 88: naive time: 434.281 ms, recall: 1
Query 89: naive time: 438.179 ms, recall: 1
Query 90: naive time: 682.505 ms, recall: 1
Query 91: naive time: 472.746 ms, recall: 1
Query 92: naive time: 513.358 ms, recall: 1
Query 93: naive time: 465.753 ms, recall: 1
Query 94: naive time: 413.41 ms, recall: 1
Query 95: naive time: 478.71 ms, recall: 1
Query 96: naive time: 521.271 ms, recall: 1
Query 97: naive time: 730.004 ms, recall: 1
Query 98: naive time: 548.124 ms, recall: 1
Query 99: naive time: 494.406 ms, recall: 1
Query 100: naive time: 519.071 ms, recall: 1
Query 101: naive time: 595.735 ms, recall: 1
Query 102: naive time: 403.151 ms, recall: 1
Query 103: naive time: 494.978 ms, recall: 1
Query 104: naive time: 637.29 ms, recall: 1
Query 105: naive time: 532.717 ms, recall: 1
Query 106: naive time: 591.078 ms, recall: 1
Query 107: naive time: 398.109 ms, recall: 1
Query 108: naive time: 689.733 ms, recall: 1
Query 109: naive time: 473.562 ms, recall: 1
Query 110: naive time: 615.466 ms, recall: 1
Query 111: naive time: 613.342 ms, recall: 1
Query 112: naive time: 499.397 ms, recall: 1
Query 113: naive time: 360.587 ms, recall: 1
Query 114: naive time: 522.777 ms, recall: 1
Query 115: naive time: 485.467 ms, recall: 1
Query 116: naive time: 460.858 ms, recall: 1
Query 117: naive time: 736.429 ms, recall: 1
Query 118: naive time: 406.525 ms, recall: 1
Query 119: naive time: 448.198 ms, recall: 1
Query 120: naive time: 549.969 ms, recall: 1
Query 121: naive time: 607.248 ms, recall: 1
Query 122: naive time: 420.129 ms, recall: 1
Query 123: naive time: 696.754 ms, recall: 1
Query 124: naive time: 434.045 ms, recall: 1
Query 125: naive time: 635.768 ms, recall: 1
Query 126: naive time: 427.141 ms, recall: 1
Query 127: naive time: 531.756 ms, recall: 1
Query 128: naive time: 521.422 ms, recall: 1
Query 129: naive time: 399.23 ms, recall: 1
Query 130: naive time: 490.603 ms, recall: 1
Query 131: naive time: 542.974 ms, recall: 1
Query 132: naive time: 623.66 ms, recall: 1
Query 133: naive time: 527.023 ms, recall: 1
Query 134: naive time: 381.901 ms, recall: 1
Query 135: naive time: 460.46 ms, recall: 1
Query 136: naive time: 638.698 ms, recall: 1
Query 137: naive time: 619.717 ms, recall: 1
Query 138: naive time: 473.844 ms, recall: 1
Query 139: naive time: 521.63 ms, recall: 1
Query 140: naive time: 513.297 ms, recall: 1
Query 141: naive time: 522.368 ms, recall: 1
Query 142: naive time: 513.095 ms, recall: 1
Query 143: naive time: 431.712 ms, recall: 1
Query 144: naive time: 464.057 ms, recall: 1
Query 145: naive time: 436.305 ms, recall: 1
Query 146: naive time: 442.667 ms, recall: 1
Query 147: naive time: 412.002 ms, recall: 1
Query 148: naive time: 557.242 ms, recall: 1
Query 149: naive time: 644.395 ms, recall: 1
Query 150: naive time: 489.183 ms, recall: 1
Query 151: naive time: 476.9 ms, recall: 1
Query 152: naive time: 600.688 ms, recall: 1
Query 153: naive time: 512.355 ms, recall: 1
Query 154: naive time: 445.72 ms, recall: 1
Query 155: naive time: 497.75 ms, recall: 1
Query 156: naive time: 459.858 ms, recall: 1
Query 157: naive time: 480.241 ms, recall: 1
Query 158: naive time: 388.282 ms, recall: 1
Query 159: naive time: 474.403 ms, recall: 1
Query 160: naive time: 492.34 ms, recall: 1
Query 161: naive time: 503.074 ms, recall: 1
Query 162: naive time: 446.91 ms, recall: 1
Query 163: naive time: 650.05 ms, recall: 1
Query 164: naive time: 410.901 ms, recall: 1
Query 165: naive time: 530.778 ms, recall: 1
Query 166: naive time: 618.33 ms, recall: 1
Query 167: naive time: 468.446 ms, recall: 1
Query 168: naive time: 492.033 ms, recall: 1
Query 169: naive time: 610.075 ms, recall: 1
Query 170: naive time: 565.833 ms, recall: 1
Query 171: naive time: 591.666 ms, recall: 1
Query 172: naive time: 662.291 ms, recall: 1
Query 173: naive time: 423.104 ms, recall: 1
Query 174: naive time: 483.33 ms, recall: 1
Query 175: naive time: 653.395 ms, recall: 1
Query 176: naive time: 475.32 ms, recall: 1
Query 177: naive time: 492.311 ms, recall: 1
Query 178: naive time: 642.149 ms, recall: 1
Query 179: naive time: 451.735 ms, recall: 1
Query 180: naive time: 542.134 ms, recall: 1
Query 181: naive time: 614.41 ms, recall: 1
Query 182: naive time: 525.298 ms, recall: 1
Query 183: naive time: 468.041 ms, recall: 1
Query 184: naive time: 540.769 ms, recall: 1
Query 185: naive time: 521.895 ms, recall: 1
Query 186: naive time: 555.036 ms, recall: 1
Query 187: naive time: 580.003 ms, recall: 1
Query 188: naive time: 575.499 ms, recall: 1
Query 189: naive time: 570.618 ms, recall: 1
Query 190: naive time: 426.549 ms, recall: 1
Query 191: naive time: 464.3 ms, recall: 1
Query 192: naive time: 499.905 ms, recall: 1
Query 193: naive time: 497.705 ms, recall: 1
Query 194: naive time: 552.566 ms, recall: 1
Query 195: naive time: 489.744 ms, recall: 1
Query 196: naive time: 559.441 ms, recall: 1
Query 197: naive time: 403.153 ms, recall: 1
Query 198: naive time: 547.153 ms, recall: 1
Query 199: naive time: 627.877 ms, recall: 1
Query 200: naive time: 715.609 ms, recall: 1
Query 201: naive time: 592.121 ms, recall: 1
Query 202: naive time: 377.746 ms, recall: 1
Query 203: naive time: 473.655 ms, recall: 1
Query 204: naive time: 492.474 ms, recall: 1
Query 205: naive time: 484.126 ms, recall: 1
Query 206: naive time: 383.782 ms, recall: 1
Query 207: naive time: 694.938 ms, recall: 1
Query 208: naive time: 480.951 ms, recall: 1
Query 209: naive time: 415.927 ms, recall: 1
Query 210: naive time: 491.08 ms, recall: 1
Query 211: naive time: 614.748 ms, recall: 1
Query 212: naive time: 766.747 ms, recall: 1
Query 213: naive time: 437.762 ms, recall: 1
Query 214: naive time: 472.705 ms, recall: 1
Query 215: naive time: 665.933 ms, recall: 1
Query 216: naive time: 633.491 ms, recall: 1
Query 217: naive time: 564.114 ms, recall: 1
Query 218: naive time: 662.786 ms, recall: 1
Query 219: naive time: 596.031 ms, recall: 1
Query 220: naive time: 571.996 ms, recall: 1
Query 221: naive time: 489.39 ms, recall: 1
Query 222: naive time: 535.724 ms, recall: 1
Query 223: naive time: 495.088 ms, recall: 1
Query 224: naive time: 475.521 ms, recall: 1
Query 225: naive time: 470.867 ms, recall: 1
Query 226: naive time: 383.617 ms, recall: 1
Query 227: naive time: 489.871 ms, recall: 1
Query 228: naive time: 635.625 ms, recall: 1
Query 229: naive time: 439.159 ms, recall: 1
Query 230: naive time: 556.875 ms, recall: 1
Query 231: naive time: 463.643 ms, recall: 1
Query 232: naive time: 490.69 ms, recall: 1
Query 233: naive time: 483.716 ms, recall: 1
Query 234: naive time: 458.507 ms, recall: 1
Query 235: naive time: 507.556 ms, recall: 1
Query 236: naive time: 562.834 ms, recall: 1
Query 237: naive time: 676.337 ms, recall: 1
Query 238: naive time: 566.384 ms, recall: 1
Query 239: naive time: 417.962 ms, recall: 1
Query 240: naive time: 441.435 ms, recall: 1
Query 241: naive time: 584.713 ms, recall: 1
Query 242: naive time: 467.445 ms, recall: 1
Query 243: naive time: 410.119 ms, recall: 1
Query 244: naive time: 506.144 ms, recall: 1
Query 245: naive time: 412.986 ms, recall: 1
Query 246: naive time: 442.086 ms, recall: 1
Query 247: naive time: 503.349 ms, recall: 1
Query 248: naive time: 628.612 ms, recall: 1
Query 249: naive time: 695.264 ms, recall: 1
Query 250: naive time: 558.539 ms, recall: 1
Query 251: naive time: 586.337 ms, recall: 1
Query 252: naive time: 640.441 ms, recall: 1
Query 253: naive time: 485.375 ms, recall: 1
Query 254: naive time: 614.46 ms, recall: 1
Query 255: naive time: 537.732 ms, recall: 1
Query 256: naive time: 483.215 ms, recall: 1
Query 257: naive time: 550.143 ms, recall: 1
Query 258: naive time: 419.599 ms, recall: 1
Query 259: naive time: 689.755 ms, recall: 1
Query 260: naive time: 569.452 ms, recall: 1
Query 261: naive time: 623.807 ms, recall: 1
Query 262: naive time: 605.233 ms, recall: 1
Query 263: naive time: 493.101 ms, recall: 1
Query 264: naive time: 558.345 ms, recall: 1
Query 265: naive time: 664.099 ms, recall: 1
Query 266: naive time: 597.024 ms, recall: 1
Query 267: naive time: 538.869 ms, recall: 1
Query 268: naive time: 525.092 ms, recall: 1
Query 269: naive time: 771.299 ms, recall: 1
Query 270: naive time: 550.068 ms, recall: 1
Query 271: naive time: 580.482 ms, recall: 1
Query 272: naive time: 519.492 ms, recall: 1
Query 273: naive time: 520.629 ms, recall: 1
Query 274: naive time: 484.911 ms, recall: 1
Query 275: naive time: 555.298 ms, recall: 1
Query 276: naive time: 546.839 ms, recall: 1
Query 277: naive time: 616.837 ms, recall: 1
Query 278: naive time: 469.881 ms, recall: 1
Query 279: naive time: 544.352 ms, recall: 1
Query 280: naive time: 660.582 ms, recall: 1
Query 281: naive time: 596.318 ms, recall: 1
Query 282: naive time: 598.77 ms, recall: 1
Query 283: naive time: 512.492 ms, recall: 1
Query 284: naive time: 519.123 ms, recall: 1
Query 285: naive time: 682.238 ms, recall: 1
Query 286: naive time: 521.355 ms, recall: 1
Query 287: naive time: 498.721 ms, recall: 1
Query 288: naive time: 535.192 ms, recall: 1
Query 289: naive time: 362.467 ms, recall: 1
Query 290: naive time: 422.669 ms, recall: 1
Query 291: naive time: 650.298 ms, recall: 1
Query 292: naive time: 494.34 ms, recall: 1
Query 293: naive time: 495.606 ms, recall: 1
Query 294: naive time: 430.776 ms, recall: 1
Query 295: naive time: 425.948 ms, recall: 1
Query 296: naive time: 540.853 ms, recall: 1
Query 297: naive time: 594.51 ms, recall: 1
Query 298: naive time: 794.288 ms, recall: 1
Query 299: naive time: 400.743 ms, recall: 1
Query 300: naive time: 641.92 ms, recall: 1
Query 301: naive time: 421.554 ms, recall: 1
Query 302: naive time: 627.434 ms, recall: 1
Query 303: naive time: 352.147 ms, recall: 1
Query 304: naive time: 711.071 ms, recall: 1
Query 305: naive time: 634.506 ms, recall: 1
Query 306: naive time: 559.209 ms, recall: 1
Query 307: naive time: 548.26 ms, recall: 1
Query 308: naive time: 573.546 ms, recall: 1
Query 309: naive time: 552.391 ms, recall: 1
Query 310: naive time: 863.758 ms, recall: 1
Query 311: naive time: 588.979 ms, recall: 1
Query 312: naive time: 430.903 ms, recall: 1
Query 313: naive time: 679.408 ms, recall: 1
Query 314: naive time: 605.823 ms, recall: 1
Query 315: naive time: 637.883 ms, recall: 1
Query 316: naive time: 498.601 ms, recall: 1
Query 317: naive time: 547.636 ms, recall: 1
Query 318: naive time: 564.352 ms, recall: 1
Query 319: naive time: 671.918 ms, recall: 1
Query 320: naive time: 468.902 ms, recall: 1
Query 321: naive time: 409.482 ms, recall: 1
Query 322: naive time: 630.975 ms, recall: 1
Query 323: naive time: 595.938 ms, recall: 1
Query 324: naive time: 459.561 ms, recall: 1
Query 325: naive time: 510.37 ms, recall: 1
Query 326: naive time: 578.947 ms, recall: 1
Query 327: naive time: 526.654 ms, recall: 1
Query 328: naive time: 485.246 ms, recall: 1
Query 329: naive time: 555.218 ms, recall: 1
Query 330: naive time: 499.061 ms, recall: 1
Query 331: naive time: 670.365 ms, recall: 1
Query 332: naive time: 345.747 ms, recall: 1
Query 333: naive time: 572.646 ms, recall: 1
Query 334: naive time: 506.986 ms, recall: 1
Query 335: naive time: 559.65 ms, recall: 1
Query 336: naive time: 697.319 ms, recall: 1
Query 337: naive time: 564.256 ms, recall: 1
Query 338: naive time: 518.908 ms, recall: 1
Query 339: naive time: 488.117 ms, recall: 1
Query 340: naive time: 563.206 ms, recall: 1
Query 341: naive time: 496.247 ms, recall: 1
Query 342: naive time: 438.33 ms, recall: 1
Query 343: naive time: 510.046 ms, recall: 1
Query 344: naive time: 481.517 ms, recall: 1
Query 345: naive time: 416.403 ms, recall: 1
Query 346: naive time: 468.061 ms, recall: 1
Query 347: naive time: 371.56 ms, recall: 1
Query 348: naive time: 669.879 ms, recall: 1
Query 349: naive time: 463.817 ms, recall: 1
Query 350: naive time: 459.578 ms, recall: 1
Query 351: naive time: 453.224 ms, recall: 1
Query 352: naive time: 602.389 ms, recall: 1
Query 353: naive time: 510.115 ms, recall: 1
Query 354: naive time: 515.153 ms, recall: 1
Query 355: naive time: 573.878 ms, recall: 1
Query 356: naive time: 560.972 ms, recall: 1
Query 357: naive time: 514.263 ms, recall: 1
Query 358: naive time: 526.315 ms, recall: 1
Query 359: naive time: 461.584 ms, recall: 1
Query 360: naive time: 493.839 ms, recall: 1
Query 361: naive time: 701.733 ms, recall: 1
Query 362: naive time: 604.449 ms, recall: 1
Query 363: naive time: 523.143 ms, recall: 1
Query 364: naive time: 555.507 ms, recall: 1
Query 365: naive time: 602.732 ms, recall: 1
Query 366: naive time: 565.596 ms, recall: 1
Query 367: naive time: 549.043 ms, recall: 1
Query 368: naive time: 600.514 ms, recall: 1
Query 369: naive time: 435.384 ms, recall: 1
Query 370: naive time: 590.883 ms, recall: 1
Query 371: naive time: 473.929 ms, recall: 1
Query 372: naive time: 482.457 ms, recall: 1
Query 373: naive time: 426.918 ms, recall: 1
Query 374: naive time: 410.587 ms, recall: 1
Query 375: naive time: 534.215 ms, recall: 1
Query 376: naive time: 737.125 ms, recall: 1
Query 377: naive time: 729.939 ms, recall: 1
Query 378: naive time: 492.613 ms, recall: 1
Query 379: naive time: 674.207 ms, recall: 1
Query 380: naive time: 440.38 ms, recall: 1
Query 381: naive time: 467.91 ms, recall: 1
Query 382: naive time: 543.532 ms, recall: 1
Query 383: naive time: 544.903 ms, recall: 1
Query 384: naive time: 421.696 ms, recall: 1
Query 385: naive time: 569.043 ms, recall: 1
Query 386: naive time: 605.191 ms, recall: 1
Query 387: naive time: 457.488 ms, recall: 1
Query 388: naive time: 542.026 ms, recall: 1
Query 389: naive time: 452.295 ms, recall: 1
Query 390: naive time: 409.06 ms, recall: 1
Query 391: naive time: 494.361 ms, recall: 1
Query 392: naive time: 596.932 ms, recall: 1
Query 393: naive time: 559.925 ms, recall: 1
Query 394: naive time: 573.112 ms, recall: 1
Query 395: naive time: 495.166 ms, recall: 1
Query 396: naive time: 578.948 ms, recall: 1
Query 397: naive time: 491.549 ms, recall: 1
Query 398: naive time: 646.875 ms, recall: 1
Query 399: naive time: 439.98 ms, recall: 1
Query 400: naive time: 566.46 ms, recall: 1
Query 401: naive time: 483.457 ms, recall: 1
Query 402: naive time: 575.303 ms, recall: 1
Query 403: naive time: 539.233 ms, recall: 1
Query 404: naive time: 543.513 ms, recall: 1
Query 405: naive time: 437.429 ms, recall: 1
Query 406: naive time: 562.488 ms, recall: 1
Query 407: naive time: 514.872 ms, recall: 1
Query 408: naive time: 630.982 ms, recall: 1
Query 409: naive time: 524.528 ms, recall: 1
Query 410: naive time: 496.459 ms, recall: 1
Query 411: naive time: 484.906 ms, recall: 1
Query 412: naive time: 489.922 ms, recall: 1
Query 413: naive time: 593.563 ms, recall: 1
Query 414: naive time: 398.869 ms, recall: 1
Query 415: naive time: 447.791 ms, recall: 1
Query 416: naive time: 432.382 ms, recall: 1
Query 417: naive time: 454.972 ms, recall: 1
Query 418: naive time: 546.726 ms, recall: 1
Query 419: naive time: 502.309 ms, recall: 1
Query 420: naive time: 565.334 ms, recall: 1
Query 421: naive time: 496.189 ms, recall: 1
Query 422: naive time: 603.964 ms, recall: 1
Query 423: naive time: 450.908 ms, recall: 1
Query 424: naive time: 488.075 ms, recall: 1
Query 425: naive time: 532.881 ms, recall: 1
Query 426: naive time: 483.815 ms, recall: 1
Query 427: naive time: 450.799 ms, recall: 1
Query 428: naive time: 474.663 ms, recall: 1
Query 429: naive time: 390.321 ms, recall: 1
Query 430: naive time: 549.273 ms, recall: 1
Query 431: naive time: 497.263 ms, recall: 1
Query 432: naive time: 463.256 ms, recall: 1
Query 433: naive time: 454.393 ms, recall: 1
Query 434: naive time: 648.618 ms, recall: 1
Query 435: naive time: 470.141 ms, recall: 1
Query 436: naive time: 529.936 ms, recall: 1
Query 437: naive time: 659.27 ms, recall: 1
Query 438: naive time: 556.392 ms, recall: 1
Query 439: naive time: 537.718 ms, recall: 1
Query 440: naive time: 486.251 ms, recall: 1
Query 441: naive time: 464.078 ms, recall: 1
Query 442: naive time: 567.793 ms, recall: 1
Query 443: naive time: 492.324 ms, recall: 1
Query 444: naive time: 514.279 ms, recall: 1
Query 445: naive time: 551.024 ms, recall: 1
Query 446: naive time: 700.936 ms, recall: 1
Query 447: naive time: 502.028 ms, recall: 1
Query 448: naive time: 464.017 ms, recall: 1
Query 449: naive time: 551.366 ms, recall: 1
Query 450: naive time: 552.275 ms, recall: 1
Query 451: naive time: 604.337 ms, recall: 1
Query 452: naive time: 536.976 ms, recall: 1
Query 453: naive time: 578.31 ms, recall: 1
Query 454: naive time: 470.601 ms, recall: 1
Query 455: naive time: 581.13 ms, recall: 1
Query 456: naive time: 479.994 ms, recall: 1
Query 457: naive time: 649.342 ms, recall: 1
Query 458: naive time: 586.891 ms, recall: 1
Query 459: naive time: 811.476 ms, recall: 1
Query 460: naive time: 546.226 ms, recall: 1
Query 461: naive time: 509.002 ms, recall: 1
Query 462: naive time: 602.95 ms, recall: 1
Query 463: naive time: 555.275 ms, recall: 1
Query 464: naive time: 480.375 ms, recall: 1
Query 465: naive time: 488.206 ms, recall: 1
Query 466: naive time: 777.126 ms, recall: 1
Query 467: naive time: 547.999 ms, recall: 1
Query 468: naive time: 562.129 ms, recall: 1
Query 469: naive time: 388.334 ms, recall: 1
Query 470: naive time: 635.493 ms, recall: 1
Query 471: naive time: 624.082 ms, recall: 1
Query 472: naive time: 552.6 ms, recall: 1
Query 473: naive time: 550.11 ms, recall: 1
Query 474: naive time: 497.508 ms, recall: 1
Query 475: naive time: 627.331 ms, recall: 1
Query 476: naive time: 504.477 ms, recall: 1
Query 477: naive time: 394.655 ms, recall: 1
Query 478: naive time: 518.411 ms, recall: 1
Query 479: naive time: 554.949 ms, recall: 1
Query 480: naive time: 426.624 ms, recall: 1
Query 481: naive time: 599.687 ms, recall: 1
Query 482: naive time: 588.399 ms, recall: 1
Query 483: naive time: 495.731 ms, recall: 1
Query 484: naive time: 574.378 ms, recall: 1
Query 485: naive time: 507.603 ms, recall: 1
Query 486: naive time: 597.446 ms, recall: 1
Query 487: naive time: 496.074 ms, recall: 1
Query 488: naive time: 574.678 ms, recall: 1
Query 489: naive time: 618.942 ms, recall: 1
Query 490: naive time: 664.868 ms, recall: 1
Query 491: naive time: 524.536 ms, recall: 1
Query 492: naive time: 514.168 ms, recall: 1
Query 493: naive time: 544.503 ms, recall: 1
Query 494: naive time: 541.893 ms, recall: 1
Query 495: naive time: 609.058 ms, recall: 1
Query 496: naive time: 567.706 ms, recall: 1
Query 497: naive time: 370.425 ms, recall: 1
Query 498: naive time: 448.329 ms, recall: 1
Query 499: naive time: 718.815 ms, recall: 1
Query 500: naive time: 607.601 ms, recall: 1
Query 501: naive time: 439.072 ms, recall: 1
Query 502: naive time: 425.412 ms, recall: 1
Query 503: naive time: 447.885 ms, recall: 1
Query 504: naive time: 509.456 ms, recall: 1
Query 505: naive time: 503.663 ms, recall: 1
Query 506: naive time: 500.543 ms, recall: 1
Query 507: naive time: 480.064 ms, recall: 1
Query 508: naive time: 610.746 ms, recall: 1
Query 509: naive time: 533.895 ms, recall: 1
Query 510: naive time: 489.167 ms, recall: 1
Query 511: naive time: 543.304 ms, recall: 1
Query 512: naive time: 557.588 ms, recall: 1
Query 513: naive time: 718.498 ms, recall: 1
Query 514: naive time: 465.525 ms, recall: 1
Query 515: naive time: 542.083 ms, recall: 1
Query 516: naive time: 587.882 ms, recall: 1
Query 517: naive time: 795.775 ms, recall: 1
Query 518: naive time: 774.736 ms, recall: 1
Query 519: naive time: 469.962 ms, recall: 1
Query 520: naive time: 779.743 ms, recall: 1
Query 521: naive time: 591.73 ms, recall: 1
Query 522: naive time: 466.034 ms, recall: 1
Query 523: naive time: 557.032 ms, recall: 1
Query 524: naive time: 519.581 ms, recall: 1
Query 525: naive time: 346.639 ms, recall: 1
Query 526: naive time: 485.311 ms, recall: 1
Query 527: naive time: 657.406 ms, recall: 1
Query 528: naive time: 727.774 ms, recall: 1
Query 529: naive time: 420.519 ms, recall: 1
Query 530: naive time: 539.14 ms, recall: 1
Query 531: naive time: 502.569 ms, recall: 1
Query 532: naive time: 406.631 ms, recall: 1
Query 533: naive time: 427.8 ms, recall: 1
Query 534: naive time: 519.19 ms, recall: 1
Query 535: naive time: 527.652 ms, recall: 1
Query 536: naive time: 503.22 ms, recall: 1
Query 537: naive time: 469.202 ms, recall: 1
Query 538: naive time: 429.168 ms, recall: 1
Query 539: naive time: 441.43 ms, recall: 1
Query 540: naive time: 561.123 ms, recall: 1
Query 541: naive time: 456.917 ms, recall: 1
Query 542: naive time: 527.471 ms, recall: 1
Query 543: naive time: 521.836 ms, recall: 1
Query 544: naive time: 736.503 ms, recall: 1
Query 545: naive time: 531.916 ms, recall: 1
Query 546: naive time: 598.438 ms, recall: 1
Query 547: naive time: 744.658 ms, recall: 1
Query 548: naive time: 470.436 ms, recall: 1
Query 549: naive time: 466.562 ms, recall: 1
Query 550: naive time: 540.908 ms, recall: 1
Query 551: naive time: 470.983 ms, recall: 1
Query 552: naive time: 596.948 ms, recall: 1
Query 553: naive time: 407.456 ms, recall: 1
Query 554: naive time: 652.444 ms, recall: 1
Query 555: naive time: 628.813 ms, recall: 1
Query 556: naive time: 461.511 ms, recall: 1
Query 557: naive time: 480.331 ms, recall: 1
Query 558: naive time: 711.779 ms, recall: 1
Query 559: naive time: 559.064 ms, recall: 1
Query 560: naive time: 613.965 ms, recall: 1
Query 561: naive time: 325.056 ms, recall: 1
Query 562: naive time: 599.797 ms, recall: 1
Query 563: naive time: 693.632 ms, recall: 1
Query 564: naive time: 507.975 ms, recall: 1
Query 565: naive time: 554.394 ms, recall: 1
Query 566: naive time: 643.507 ms, recall: 1
Query 567: naive time: 493.909 ms, recall: 1
Query 568: naive time: 639.005 ms, recall: 1
Query 569: naive time: 478.186 ms, recall: 1
Query 570: naive time: 508.809 ms, recall: 1
Query 571: naive time: 573.644 ms, recall: 1
Query 572: naive time: 416.783 ms, recall: 1
Query 573: naive time: 640.581 ms, recall: 1
Query 574: naive time: 547.117 ms, recall: 1
Query 575: naive time: 608.986 ms, recall: 1
Query 576: naive time: 736.21 ms, recall: 1
Query 577: naive time: 470.722 ms, recall: 1
Query 578: naive time: 545.022 ms, recall: 1
Query 579: naive time: 453.625 ms, recall: 1
Query 580: naive time: 519.157 ms, recall: 1
Query 581: naive time: 604.879 ms, recall: 1
Query 582: naive time: 455.644 ms, recall: 1
Query 583: naive time: 491.281 ms, recall: 1
Query 584: naive time: 566.037 ms, recall: 1
Query 585: naive time: 521.352 ms, recall: 1
Query 586: naive time: 424.047 ms, recall: 1
Query 587: naive time: 671.996 ms, recall: 1
Query 588: naive time: 450.086 ms, recall: 1
Query 589: naive time: 546.853 ms, recall: 1
Query 590: naive time: 669.94 ms, recall: 1
Query 591: naive time: 547.365 ms, recall: 1
Query 592: naive time: 498.158 ms, recall: 1
Query 593: naive time: 526.523 ms, recall: 1
Query 594: naive time: 465.371 ms, recall: 1
Query 595: naive time: 528.439 ms, recall: 1
Query 596: naive time: 493.752 ms, recall: 1
Query 597: naive time: 478.521 ms, recall: 1
Query 598: naive time: 535.637 ms, recall: 1
Query 599: naive time: 530.772 ms, recall: 1
Query 600: naive time: 506.821 ms, recall: 1
Query 601: naive time: 427.747 ms, recall: 1
Query 602: naive time: 534.478 ms, recall: 1
Query 603: naive time: 622.613 ms, recall: 1
Query 604: naive time: 509.476 ms, recall: 1
