Mean search time: 950.082 ms
Net number of dot products: 229536436
Query 0: naive time: 1063.66 ms, recall: 1
Query 239: naive time: 771.981 ms, recall: 1
Query 240: naive time: 964.261 ms, recall: 1
Query 241: naive time: 698.33 ms, recall: 1
Query 242: naive time: 902.737 ms, recall: 1
Query 243: naive time: 564.084 ms, recall: 1
Query 244: naive time: 642.979 ms, recall: 1
Query 245: naive time: 708.256 ms, recall: 1
Query 246: naive time: 736.983 ms, recall: 1
Query 247: naive time: 918.628 ms, recall: 1
Query 248: naive time: 880.137 ms, recall: 1
Query 249: naive time: 846.84 ms, recall: 1
Query 250: naive time: 804.016 ms, recall: 1
Query 251: naive time: 705.299 ms, recall: 1
Query 252: naive time: 797.308 ms, recall: 1
Query 253: naive time: 794.723 ms, recall: 1
Query 254: naive time: 817.08 ms, recall: 1
Query 255: naive time: 729.046 ms, recall: 1
Query 256: naive time: 822.835 ms, recall: 1
Query 257: naive time: 597.397 ms, recall: 1
Query 258: naive time: 718.326 ms, recall: 1
Query 259: naive time: 880.006 ms, recall: 1
Query 260: naive time: 677.195 ms, recall: 1
Query 261: naive time: 1030.4 ms, recall: 1
Query 262: naive time: 831.475 ms, recall: 1
Query 263: naive time: 875.097 ms, recall: 1
Query 264: naive time: 734.481 ms, recall: 1
Query 265: naive time: 883.724 ms, recall: 1
Query 266: naive time: 865.44 ms, recall: 1
Query 267: naive time: 688.586 ms, recall: 1
Query 268: naive time: 830.922 ms, recall: 1
Query 269: naive time: 619.13 ms, recall: 1
Query 270: naive time: 614.017 ms, recall: 1
Query 271: naive time: 595.877 ms, recall: 1
Query 272: naive time: 718.138 ms, recall: 1
Query 273: naive time: 735.239 ms, recall: 1
Query 274: naive time: 876.263 ms, recall: 1
Query 275: naive time: 879.48 ms, recall: 1
Query 276: naive time: 920.404 ms, recall: 1
Query 277: naive time: 951.145 ms, recall: 1
Query 278: naive time: 543.825 ms, recall: 1
Query 279: naive time: 744.287 ms, recall: 1
Query 280: naive time: 911.384 ms, recall: 1
Query 281: naive time: 955.406 ms, recall: 1
Query 282: naive time: 890.608 ms, recall: 1
Query 283: naive time: 820.669 ms, recall: 1
Query 284: naive time: 859.389 ms, recall: 1
Query 285: naive time: 649.691 ms, recall: 1
Query 286: naive time: 720.403 ms, recall: 1
Query 287: naive time: 680.531 ms, recall: 1
Query 288: naive time: 772.297 ms, recall: 1
Query 289: naive time: 771.203 ms, recall: 1
Query 290: naive time: 754.754 ms, recall: 1
Query 291: naive time: 760.153 ms, recall: 1
Query 292: naive time: 762.395 ms, recall: 1
Query 293: naive time: 762.196 ms, recall: 1
Query 294: naive time: 635.023 ms, recall: 1
Query 295: naive time: 840.923 ms, recall: 1
Query 296: naive time: 878.589 ms, recall: 1
Query 297: naive time: 842.995 ms, recall: 1
Query 298: naive time: 1123.86 ms, recall: 1
Query 299: naive time: 802.227 ms, recall: 1
Query 300: naive time: 708.63 ms, recall: 1
Query 301: naive time: 882.689 ms, recall: 1
Query 302: naive time: 582.197 ms, recall: 1
Query 303: naive time: 833.084 ms, recall: 1
Query 304: naive time: 976.237 ms, recall: 1
Query 305: naive time: 744.564 ms, recall: 1
Query 306: naive time: 852.878 ms, recall: 1
Query 307: naive time: 747.977 ms, recall: 1
Query 308: naive time: 924.986 ms, recall: 1
Query 309: naive time: 800.051 ms, recall: 1
Query 310: naive time: 597.89 ms, recall: 1
Query 311: naive time: 852.653 ms, recall: 1
Query 312: naive time: 853.923 ms, recall: 1
Query 313: naive time: 716.219 ms, recall: 1
Query 314: naive time: 761.531 ms, recall: 1
Query 315: naive time: 782.775 ms, recall: 1
Query 316: naive time: 926.663 ms, recall: 1
Query 317: naive time: 784.094 ms, recall: 1
Query 318: naive time: 854.951 ms, recall: 1
Query 319: naive time: 827.648 ms, recall: 1
Query 320: naive time: 789.833 ms, recall: 1
Query 321: naive time: 688.528 ms, recall: 1
Query 322: naive time: 640.742 ms, recall: 1
Query 323: naive time: 771.785 ms, recall: 1
Query 324: naive time: 823.814 ms, recall: 1
Query 325: naive time: 777.781 ms, recall: 1
Query 326: naive time: 855.666 ms, recall: 1
Query 327: naive time: 845.633 ms, recall: 1
Query 328: naive time: 766.144 ms, recall: 1
Query 329: naive time: 733.99 ms, recall: 1
Query 330: naive time: 805.79 ms, recall: 1
Query 331: naive time: 948.543 ms, recall: 1
Query 332: naive time: 646.9 ms, recall: 1
Query 333: naive time: 859.966 ms, recall: 1
Query 334: naive time: 633.524 ms, recall: 1
Query 335: naive time: 902.97 ms, recall: 1
Query 336: naive time: 653.117 ms, recall: 1
Query 337: naive time: 886.549 ms, recall: 1
Query 338: naive time: 710.905 ms, recall: 1
Query 339: naive time: 706.996 ms, recall: 1
Query 340: naive time: 820.13 ms, recall: 1
Query 341: naive time: 849.67 ms, recall: 1
Query 342: naive time: 764.281 ms, recall: 1
Query 343: naive time: 881.962 ms, recall: 1
Query 344: naive time: 721.945 ms, recall: 1
Query 345: naive time: 666.089 ms, recall: 1
Query 346: naive time: 766.261 ms, recall: 1
Query 347: naive time: 750.184 ms, recall: 1
Query 348: naive time: 892.796 ms, recall: 1
Query 349: naive time: 743.184 ms, recall: 1
Query 350: naive time: 684.907 ms, recall: 1
Query 351: naive time: 680.936 ms, recall: 1
Query 352: naive time: 621.441 ms, recall: 1
Query 353: naive time: 833.966 ms, recall: 1
Query 354: naive time: 730.895 ms, recall: 1
Query 355: naive time: 820.188 ms, recall: 1
Query 356: naive time: 678.819 ms, recall: 1
Query 357: naive time: 788.45 ms, recall: 1
Query 358: naive time: 562.279 ms, recall: 1
Query 359: naive time: 716.428 ms, recall: 1
Query 360: naive time: 646.272 ms, recall: 1
Query 361: naive time: 809.157 ms, recall: 1
Query 362: naive time: 831.981 ms, recall: 1
Query 363: naive time: 704.562 ms, recall: 1
Query 364: naive time: 717.347 ms, recall: 1
Query 365: naive time: 836.64 ms, recall: 1
Query 366: naive time: 739.344 ms, recall: 1
Query 367: naive time: 679.949 ms, recall: 1
Query 368: naive time: 1043.79 ms, recall: 1
Query 369: naive time: 766.864 ms, recall: 1
Query 370: naive time: 790.922 ms, recall: 1
Query 371: naive time: 711.963 ms, recall: 1
Query 372: naive time: 609.584 ms, recall: 1
Query 373: naive time: 828.314 ms, recall: 1
Query 374: naive time: 747.017 ms, recall: 1
Query 375: naive time: 890.75 ms, recall: 1
Query 376: naive time: 756.9 ms, recall: 1
Query 377: naive time: 535.501 ms, recall: 1
Query 378: naive time: 715.264 ms, recall: 1
Query 379: naive time: 661.313 ms, recall: 1
Query 380: naive time: 705.384 ms, recall: 1
Query 381: naive time: 725.37 ms, recall: 1
Query 382: naive time: 687.235 ms, recall: 1
Query 383: naive time: 689.807 ms, recall: 1
Query 384: naive time: 714.136 ms, recall: 1
Query 385: naive time: 859.227 ms, recall: 1
Query 386: naive time: 887.027 ms, recall: 1
Query 387: naive time: 899.886 ms, recall: 1
Query 388: naive time: 949.249 ms, recall: 1
Query 389: naive time: 692.244 ms, recall: 1
Query 390: naive time: 854.613 ms, recall: 1
Query 391: naive time: 879.497 ms, recall: 1
Query 392: naive time: 765.476 ms, recall: 1
Query 393: naive time: 779.186 ms, recall: 1
Query 394: naive time: 550.13 ms, recall: 1
Query 395: naive time: 730.02 ms, recall: 1
Query 396: naive time: 763.839 ms, recall: 1
Query 397: naive time: 893.419 ms, recall: 1
Query 398: naive time: 889.154 ms, recall: 1
Query 399: naive time: 955.184 ms, recall: 1
Query 400: naive time: 776.702 ms, recall: 1
Query 401: naive time: 737.983 ms, recall: 1
Query 402: naive time: 671.994 ms, recall: 1
Query 403: naive time: 767.411 ms, recall: 1
Query 404: naive time: 839.282 ms, recall: 1
Query 405: naive time: 813.773 ms, recall: 1
Query 406: naive time: 947.436 ms, recall: 1
Query 407: naive time: 716.447 ms, recall: 1
Query 408: naive time: 822.724 ms, recall: 1
Query 409: naive time: 937.105 ms, recall: 1
Query 410: naive time: 621.752 ms, recall: 1
Query 411: naive time: 749.885 ms, recall: 1
Query 412: naive time: 782.062 ms, recall: 1
Query 413: naive time: 911.021 ms, recall: 1
Query 414: naive time: 687.656 ms, recall: 1
Query 415: naive time: 737.448 ms, recall: 1
Query 416: naive time: 791.044 ms, recall: 1
Query 417: naive time: 745.592 ms, recall: 1
Query 418: naive time: 709.143 ms, recall: 1
Query 419: naive time: 818.989 ms, recall: 1
Query 420: naive time: 857.862 ms, recall: 1
Query 421: naive time: 724.06 ms, recall: 1
Query 422: naive time: 808.375 ms, recall: 1
Query 423: naive time: 643.562 ms, recall: 1
Query 424: naive time: 697.177 ms, recall: 1
Query 425: naive time: 803.088 ms, recall: 1
Query 426: naive time: 650.177 ms, recall: 1
Query 427: naive time: 620.881 ms, recall: 1
Query 428: naive time: 785.276 ms, recall: 1
Query 429: naive time: 722.46 ms, recall: 1
Query 430: naive time: 885.05 ms, recall: 1
Query 431: naive time: 813.077 ms, recall: 1
Query 432: naive time: 689.292 ms, recall: 1
Query 433: naive time: 703.762 ms, recall: 1
Query 434: naive time: 631.067 ms, recall: 1
Query 435: naive time: 765.202 ms, recall: 1
Query 436: naive time: 612.14 ms, recall: 1
Query 437: naive time: 813.299 ms, recall: 1
Query 438: naive time: 655.938 ms, recall: 1
Query 439: naive time: 769.305 ms, recall: 1
Query 440: naive time: 826.362 ms, recall: 1
Query 441: naive time: 642.007 ms, recall: 1
Query 442: naive time: 736.86 ms, recall: 1
Query 443: naive time: 1012.28 ms, recall: 1
Query 444: naive time: 543.71 ms, recall: 1
Query 445: naive time: 885.706 ms, recall: 1
Query 446: naive time: 634.312 ms, recall: 1
Query 447: naive time: 608.848 ms, recall: 1
Query 448: naive time: 636.07 ms, recall: 1
Query 449: naive time: 714.075 ms, recall: 1
Query 450: naive time: 678.363 ms, recall: 1
Query 451: naive time: 835.974 ms, recall: 1
Query 452: naive time: 897.615 ms, recall: 1
Query 453: naive time: 793.409 ms, recall: 1
Query 454: naive time: 816.02 ms, recall: 1
Query 455: naive time: 642.537 ms, recall: 1
Query 456: naive time: 829.178 ms, recall: 1
Query 457: naive time: 637.557 ms, recall: 1
Query 458: naive time: 759.879 ms, recall: 1
Query 459: naive time: 887.406 ms, recall: 1
Query 460: naive time: 753.919 ms, recall: 1
Query 461: naive time: 901.673 ms, recall: 1
Query 462: naive time: 745.966 ms, recall: 1
Query 463: naive time: 638.321 ms, recall: 1
Query 464: naive time: 835.688 ms, recall: 1
Query 465: naive time: 660.95 ms, recall: 1
Query 466: naive time: 650.855 ms, recall: 1
Query 467: naive time: 734.291 ms, recall: 1
Query 468: naive time: 861.583 ms, recall: 1
Query 469: naive time: 607.553 ms, recall: 1
Query 470: naive time: 783.802 ms, recall: 1
Query 471: naive time: 615.663 ms, recall: 1
Query 472: naive time: 715.9 ms, recall: 1
Query 473: naive time: 992.807 ms, recall: 1
Query 474: naive time: 838.365 ms, recall: 1
Query 475: naive time: 720.153 ms, recall: 1
Query 476: naive time: 880.922 ms, recall: 1
Query 477: naive time: 765.63 ms, recall: 1
Query 478: naive time: 811.952 ms, recall: 1
Query 479: naive time: 739.081 ms, recall: 1
Query 480: naive time: 645.272 ms, recall: 1
Query 481: naive time: 589.414 ms, recall: 1
Query 482: naive time: 710.336 ms, recall: 1
Query 483: naive time: 747.839 ms, recall: 1
Query 484: naive time: 761.481 ms, recall: 1
Query 485: naive time: 768.724 ms, recall: 1
Query 486: naive time: 876.377 ms, recall: 1
Query 487: naive time: 765.193 ms, recall: 1
Query 488: naive time: 763.01 ms, recall: 1
Query 489: naive time: 523.509 ms, recall: 1
Query 490: naive time: 817.836 ms, recall: 1
Query 491: naive time: 758.628 ms, recall: 1
Query 492: naive time: 710.096 ms, recall: 1
Query 493: naive time: 763.815 ms, recall: 1
Query 494: naive time: 773.192 ms, recall: 1
Query 495: naive time: 791.336 ms, recall: 1
Query 496: naive time: 774.297 ms, recall: 1
Query 497: naive time: 721.803 ms, recall: 1
Query 498: naive time: 817.821 ms, recall: 1
Query 499: naive time: 978.631 ms, recall: 1
Query 500: naive time: 572.987 ms, recall: 1
Query 501: naive time: 621.865 ms, recall: 1
Query 502: naive time: 645.734 ms, recall: 1
Query 503: naive time: 496.762 ms, recall: 1
Query 504: naive time: 756.154 ms, recall: 1
Query 505: naive time: 800.517 ms, recall: 1
Query 506: naive time: 745.237 ms, recall: 1
Query 507: naive time: 794.755 ms, recall: 1
Query 508: naive time: 958.324 ms, recall: 1
Query 509: naive time: 630.688 ms, recall: 1
Query 510: naive time: 591.694 ms, recall: 1
Query 511: naive time: 884.551 ms, recall: 1
Query 512: naive time: 687.869 ms, recall: 1
Query 513: naive time: 738.866 ms, recall: 1
Query 514: naive time: 701.649 ms, recall: 1
Query 515: naive time: 796.933 ms, recall: 1
Query 516: naive time: 820.395 ms, recall: 1
Query 517: naive time: 655.529 ms, recall: 1
Query 518: naive time: 1019.62 ms, recall: 1
Query 519: naive time: 750.907 ms, recall: 1
Query 520: naive time: 822.397 ms, recall: 1
Query 521: naive time: 764.357 ms, recall: 1
Query 522: naive time: 518.435 ms, recall: 1
Query 523: naive time: 846.509 ms, recall: 1
Query 524: naive time: 936.684 ms, recall: 1
Query 525: naive time: 591.569 ms, recall: 1
Query 526: naive time: 945.634 ms, recall: 1
Query 527: naive time: 709.001 ms, recall: 1
Query 528: naive time: 749.789 ms, recall: 1
Query 529: naive time: 893.943 ms, recall: 1
Query 530: naive time: 729.777 ms, recall: 1
Query 531: naive time: 744.961 ms, recall: 1
Query 532: naive time: 858.494 ms, recall: 1
Query 533: naive time: 889.299 ms, recall: 1
Query 534: naive time: 841.595 ms, recall: 1
Query 535: naive time: 715.178 ms, recall: 1
Query 536: naive time: 982.124 ms, recall: 1
Query 537: naive time: 756.96 ms, recall: 1
Query 538: naive time: 914.635 ms, recall: 1
Query 539: naive time: 736.552 ms, recall: 1
Query 540: naive time: 882.446 ms, recall: 1
Query 541: naive time: 812.025 ms, recall: 1
Query 542: naive time: 707.03 ms, recall: 1
Query 543: naive time: 646.904 ms, recall: 1
Query 544: naive time: 718.181 ms, recall: 1
Query 545: naive time: 873.369 ms, recall: 1
Query 546: naive time: 683.367 ms, recall: 1
Query 547: naive time: 744.738 ms, recall: 1
Query 548: naive time: 675.097 ms, recall: 1
Query 549: naive time: 708.494 ms, recall: 1
Query 550: naive time: 958.331 ms, recall: 1
Query 551: naive time: 744.981 ms, recall: 1
Query 552: naive time: 741.903 ms, recall: 1
Query 553: naive time: 698.542 ms, recall: 1
Query 554: naive time: 914.5 ms, recall: 1
Query 555: naive time: 912.234 ms, recall: 1
Query 556: naive time: 896.723 ms, recall: 1
Query 557: naive time: 858.002 ms, recall: 1
Query 558: naive time: 850.956 ms, recall: 1
Query 559: naive time: 784.866 ms, recall: 1
Query 560: naive time: 742.637 ms, recall: 1
Query 561: naive time: 713.139 ms, recall: 1
Query 562: naive time: 750.2 ms, recall: 1
Query 563: naive time: 690.497 ms, recall: 1
Query 564: naive time: 902.504 ms, recall: 1
Query 565: naive time: 582.849 ms, recall: 1
Query 566: naive time: 628.502 ms, recall: 1
Query 567: naive time: 1007.87 ms, recall: 1
Query 568: naive time: 866.472 ms, recall: 1
Query 569: naive time: 885.8 ms, recall: 1
Query 570: naive time: 803.03 ms, recall: 1
Query 571: naive time: 942.912 ms, recall: 1
Query 572: naive time: 763.151 ms, recall: 1
Query 573: naive time: 593.327 ms, recall: 1
Query 574: naive time: 615.089 ms, recall: 1
Query 575: naive time: 806.275 ms, recall: 1
Query 576: naive time: 917.942 ms, recall: 1
Query 577: naive time: 897.578 ms, recall: 1
Query 578: naive time: 583.593 ms, recall: 1
Query 579: naive time: 925.219 ms, recall: 1
Query 580: naive time: 611.262 ms, recall: 1
Query 581: naive time: 662.182 ms, recall: 1
Query 582: naive time: 836.061 ms, recall: 1
Query 583: naive time: 547.758 ms, recall: 1
Query 584: naive time: 615.559 ms, recall: 1
Query 585: naive time: 851.288 ms, recall: 1
Query 586: naive time: 860.989 ms, recall: 1
Query 587: naive time: 1017.23 ms, recall: 1
Query 588: naive time: 825.047 ms, recall: 1
Query 589: naive time: 694.971 ms, recall: 1
Query 590: naive time: 706.803 ms, recall: 1
Query 591: naive time: 556.029 ms, recall: 1
Query 592: naive time: 939.887 ms, recall: 1
Query 593: naive time: 753.811 ms, recall: 1
Query 594: naive time: 712.052 ms, recall: 1
Query 595: naive time: 717.57 ms, recall: 1
Query 596: naive time: 750.777 ms, recall: 1
Query 597: naive time: 657.845 ms, recall: 1
Query 598: naive time: 728.715 ms, recall: 1
Query 599: naive time: 611.741 ms, recall: 1
Query 600: naive time: 660.098 ms, recall: 1
Query 601: naive time: 666.916 ms, recall: 1
Query 602: naive time: 603.574 ms, recall: 1
Query 603: naive time: 882.012 ms, recall: 1
